"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,862462,1988
"Machinery",10,"Manufactured goods classified chiefly by material",106,1025206654,1988
"Machinery",10,"Machinery and transport equipment",107,5423803803,1988
"Machinery",10,"Miscellaneous manufactured articles",108,57464424,1988
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,10273629,1988
"Electronics",11,"Manufactured goods classified chiefly by material",116,12484273,1988
"Electronics",11,"Machinery and transport equipment",117,12387506626,1988
"Electronics",11,"Miscellaneous manufactured articles",118,2781514522,1988
"Aircraft",12,"Manufactured goods classified chiefly by material",126,1009368,1988
"Aircraft",12,"Machinery and transport equipment",127,229967072,1988
"Boilers",13,"Manufactured goods classified chiefly by material",136,737690497,1988
"Boilers",13,"Machinery and transport equipment",137,284497973,1988
"Boilers",13,"Miscellaneous manufactured articles",138,1884734,1988
"Ships",14,"Chemicals and related products, n.e.s.",145,5247627,1988
"Ships",14,"Machinery and transport equipment",147,1546649459,1988
"Metal products",15,"Crude materials, inedible, except fuels",152,0,1988
"Metal products",15,"Chemicals and related products, n.e.s.",155,19801595,1988
"Metal products",15,"Manufactured goods classified chiefly by material",156,2658556894,1988
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,54248889,1988
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,11520,1988
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,921544446,1988
"Construction materials and equipment",20,"Machinery and transport equipment",207,831075975,1988
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,269239764,1988
"Home and office products",21,"Manufactured goods classified chiefly by material",216,805390610,1988
"Home and office products",21,"Machinery and transport equipment",217,76143837,1988
"Home and office products",21,"Miscellaneous manufactured articles",218,497906128,1988
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,247510,1988
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,666201,1988
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,147152658,1988
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,3109900,1988
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,9526318,1988
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,7715559,1988
"Food Processing",31,"Food and live animals chiefly for food",310,352378392,1988
"Food Processing",31,"Beverages and tobacco",311,27982850,1988
"Food Processing",31,"Crude materials, inedible, except fuels",312,1710206,1988
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,3083138,1988
"Food Processing",31,"Manufactured goods classified chiefly by material",316,27653014,1988
"Food Processing",31,"Miscellaneous manufactured articles",318,57807532,1988
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,1001469,1988
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,219981229,1988
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,16164162,1988
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,356605,1988
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,189003060,1988
"Other Chemicals",42,"Food and live animals chiefly for food",420,1711862,1988
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,0,1988
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,567237,1988
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,143582229,1988
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,152668573,1988
"Other Chemicals",42,"Miscellaneous manufactured articles",428,386166851,1988
"Agrochemicals",43,"Food and live animals chiefly for food",430,2714496,1988
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,129901,1988
