"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,938021,1995
"Machinery",10,"Manufactured goods classified chiefly by material",106,2023206113,1995
"Machinery",10,"Machinery and transport equipment",107,14376635182,1995
"Machinery",10,"Miscellaneous manufactured articles",108,147064747,1995
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,23154669,1995
"Electronics",11,"Manufactured goods classified chiefly by material",116,14448255,1995
"Electronics",11,"Machinery and transport equipment",117,35983889722,1995
"Electronics",11,"Miscellaneous manufactured articles",118,2424586030,1995
"Aircraft",12,"Manufactured goods classified chiefly by material",126,350640,1995
"Aircraft",12,"Machinery and transport equipment",127,486056299,1995
"Boilers",13,"Manufactured goods classified chiefly by material",136,1125327264,1995
"Boilers",13,"Machinery and transport equipment",137,521468745,1995
"Boilers",13,"Miscellaneous manufactured articles",138,5271493,1995
"Ships",14,"Chemicals and related products, n.e.s.",145,4955955,1995
"Ships",14,"Machinery and transport equipment",147,3804722359,1995
"Metal products",15,"Crude materials, inedible, except fuels",152,0,1995
"Metal products",15,"Chemicals and related products, n.e.s.",155,36730903,1995
"Metal products",15,"Manufactured goods classified chiefly by material",156,4553267209,1995
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,17940804,1995
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,1687814994,1995
"Construction materials and equipment",20,"Machinery and transport equipment",207,786292271,1995
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,221745547,1995
"Home and office products",21,"Manufactured goods classified chiefly by material",216,846863697,1995
"Home and office products",21,"Machinery and transport equipment",217,23298874,1995
"Home and office products",21,"Miscellaneous manufactured articles",218,830789300,1995
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,10274479,1995
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,2702695,1995
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,556002323,1995
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,6668872,1995
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,53583065,1995
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,94536708,1995
"Food Processing",31,"Food and live animals chiefly for food",310,672292274,1995
"Food Processing",31,"Beverages and tobacco",311,43299685,1995
"Food Processing",31,"Crude materials, inedible, except fuels",312,4143330,1995
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,5524183,1995
"Food Processing",31,"Manufactured goods classified chiefly by material",316,102238265,1995
"Food Processing",31,"Miscellaneous manufactured articles",318,109254025,1995
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,2678504,1995
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,1833379460,1995
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,50453611,1995
