"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,0,1973
"Machinery",10,"Manufactured goods classified chiefly by material",106,33602000,1973
"Machinery",10,"Machinery and transport equipment",107,34181000,1973
"Machinery",10,"Miscellaneous manufactured articles",108,550000,1973
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,26000,1973
"Electronics",11,"Manufactured goods classified chiefly by material",116,96000,1973
"Electronics",11,"Machinery and transport equipment",117,330776000,1973
"Electronics",11,"Miscellaneous manufactured articles",118,65743000,1973
"Aircraft",12,"Machinery and transport equipment",127,4059000,1973
"Boilers",13,"Manufactured goods classified chiefly by material",136,8144000,1973
"Boilers",13,"Machinery and transport equipment",137,9643000,1973
"Boilers",13,"Miscellaneous manufactured articles",138,747000,1973
"Ships",14,"Chemicals and related products, n.e.s.",145,699000,1973
"Ships",14,"Machinery and transport equipment",147,2440000,1973
"Metal products",15,"Crude materials, inedible, except fuels",152,742000,1973
"Metal products",15,"Chemicals and related products, n.e.s.",155,236000,1973
"Metal products",15,"Manufactured goods classified chiefly by material",156,156676000,1973
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,34776000,1973
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,331973000,1973
"Construction materials and equipment",20,"Machinery and transport equipment",207,4462000,1973
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,25725000,1973
"Home and office products",21,"Manufactured goods classified chiefly by material",216,37226000,1973
"Home and office products",21,"Machinery and transport equipment",217,8166000,1973
"Home and office products",21,"Miscellaneous manufactured articles",218,20009000,1973
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,79000,1973
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,42000,1973
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,10344000,1973
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,0,1973
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,310000,1973
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,127000,1973
"Food Processing",31,"Food and live animals chiefly for food",310,55647000,1973
"Food Processing",31,"Beverages and tobacco",311,399000,1973
"Food Processing",31,"Crude materials, inedible, except fuels",312,0,1973
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,343000,1973
"Food Processing",31,"Manufactured goods classified chiefly by material",316,421000,1973
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,6000,1973
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,652000,1973
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,53000,1973
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,8529000,1973
"Other Chemicals",42,"Food and live animals chiefly for food",420,48000,1973
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,8000,1973
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,5760000,1973
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,8970000,1973
"Other Chemicals",42,"Miscellaneous manufactured articles",428,1056000,1973
"Agrochemicals",43,"Food and live animals chiefly for food",430,0,1973
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,36000,1973
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,1636000,1973
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,2695000,1973
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,0,1973
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,9900000,1973
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,29982000,1973
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,620000,1973
"Chemicals and health related products",44,"Machinery and transport equipment",447,57000,1973
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,1801000,1973
"Coal",50,"Mineral fuels, lubricants and related materials",503,0,1973
"Mining",51,"Crude materials, inedible, except fuels",512,19296000,1973
"Mining",51,"Chemicals and related products, n.e.s.",515,56000,1973
"Mining",51,"Manufactured goods classified chiefly by material",516,30732000,1973
"Mining",51,"Miscellaneous manufactured articles",518,1465000,1973
"Oil",52,"Mineral fuels, lubricants and related materials",523,29259000,1973
"Precious Stones",54,"Crude materials, inedible, except fuels",542,3000,1973
"Precious Stones",54,"Manufactured goods classified chiefly by material",546,1204000,1973
"Processed minerals",57,"Crude materials, inedible, except fuels",572,26841000,1973
"Processed minerals",57,"Manufactured goods classified chiefly by material",576,10564000,1973
"Textile & Fabrics",60,"Crude materials, inedible, except fuels",602,69865000,1973
"Textile & Fabrics",60,"Manufactured goods classified chiefly by material",606,346319000,1973
"Garments",61,"Crude materials, inedible, except fuels",612,888000,1973
"Garments",61,"Manufactured goods classified chiefly by material",616,78768000,1973
"Garments",61,"Miscellaneous manufactured articles",618,841878000,1973
"Cereals and vegetable oils",70,"Food and live animals chiefly for food",700,1000,1973
"Cereals and vegetable oils",70,"Crude materials, inedible, except fuels",702,25000,1973
"Cereals and vegetable oils",70,"Animal and vegetable oils, fats and waxes",704,13000,1973
"Cereals and vegetable oils",70,"Chemicals and related products, n.e.s.",705,82000,1973
"Cotton, rice, soy beans and others",71,"Food and live animals chiefly for food",710,7461000,1973
"Cotton, rice, soy beans and others",71,"Crude materials, inedible, except fuels",712,77000,1973
"Cotton, rice, soy beans and others",71,"Animal and vegetable oils, fats and waxes",714,0,1973
"Cotton, rice, soy beans and others",71,"Manufactured goods classified chiefly by material",716,7000,1973
"Tropical treecrops and flowers",72,"Food and live animals chiefly for food",720,55000,1973
"Tropical treecrops and flowers",72,"Crude materials, inedible, except fuels",722,3198000,1973
"Tropical treecrops and flowers",72,"Animal and vegetable oils, fats and waxes",724,0,1973
"Tobacco",73,"Beverages and tobacco",731,26451000,1973
"Tobacco",73,"Crude materials, inedible, except fuels",732,0,1973
"Fruit",74,"Food and live animals chiefly for food",740,1354000,1973
"Misc Agriculture",75,"Food and live animals chiefly for food",750,20596000,1973
"Misc Agriculture",75,"Crude materials, inedible, except fuels",752,28738000,1973
"Fish & Seafood",80,"Food and live animals chiefly for food",800,193718000,1973
"Fish & Seafood",80,"Crude materials, inedible, except fuels",802,80000,1973
"Fish & Seafood",80,"Animal and vegetable oils, fats and waxes",804,14000,1973
"Meat and eggs",81,"Food and live animals chiefly for food",810,5134000,1973
"Meat and eggs",81,"Animal and vegetable oils, fats and waxes",814,6000,1973
"Meat and eggs",81,"Manufactured goods classified chiefly by material",816,137000,1973
"Animal Fibers",82,"Crude materials, inedible, except fuels",822,1045000,1973
"Animal Fibers",82,"Manufactured goods classified chiefly by material",826,22564000,1973
"Milk & cheese",83,"Food and live animals chiefly for food",830,0,1973
"Milk & cheese",83,"Crude materials, inedible, except fuels",832,58000,1973
"Milk & cheese",83,"Chemicals and related products, n.e.s.",835,397000,1973
"Leather",84,"Crude materials, inedible, except fuels",842,2922000,1973
"Leather",84,"Manufactured goods classified chiefly by material",846,1385000,1973
"Not classified",90,"Crude materials, inedible, except fuels",902,2660000,1973
"Not classified",90,"Mineral fuels, lubricants and related materials",903,3936000,1973
"Not classified",90,"Chemicals and related products, n.e.s.",905,31000,1973
"Not classified",90,"Manufactured goods classified chiefly by material",906,12331000,1973
"Not classified",90,"Machinery and transport equipment",907,3000,1973
"Not classified",90,"Miscellaneous manufactured articles",908,103176000,1973
"Not classified",90,"Commodities and transactions not classified elsewhere in the SITC",909,27621000,1973
