"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,0,1963
"Machinery",10,"Manufactured goods classified chiefly by material",106,1827000,1963
"Machinery",10,"Machinery and transport equipment",107,778000,1963
"Machinery",10,"Miscellaneous manufactured articles",108,0,1963
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,1000,1963
"Electronics",11,"Manufactured goods classified chiefly by material",116,120000,1963
"Electronics",11,"Machinery and transport equipment",117,143000,1963
"Electronics",11,"Miscellaneous manufactured articles",118,174000,1963
"Aircraft",12,"Machinery and transport equipment",127,100000,1963
"Boilers",13,"Manufactured goods classified chiefly by material",136,1295000,1963
"Boilers",13,"Machinery and transport equipment",137,3000,1963
"Boilers",13,"Miscellaneous manufactured articles",138,19000,1963
"Ships",14,"Chemicals and related products, n.e.s.",145,0,1963
"Ships",14,"Machinery and transport equipment",147,110000,1963
"Metal products",15,"Crude materials, inedible, except fuels",152,89000,1963
"Metal products",15,"Chemicals and related products, n.e.s.",155,0,1963
"Metal products",15,"Manufactured goods classified chiefly by material",156,10200000,1963
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,3000,1963
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,6466000,1963
"Construction materials and equipment",20,"Machinery and transport equipment",207,4000,1963
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,99000,1963
"Home and office products",21,"Manufactured goods classified chiefly by material",216,1011000,1963
"Home and office products",21,"Machinery and transport equipment",217,0,1963
"Home and office products",21,"Miscellaneous manufactured articles",218,79000,1963
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,0,1963
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,0,1963
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,33000,1963
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,0,1963
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,42000,1963
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,153000,1963
"Food Processing",31,"Food and live animals chiefly for food",310,1191000,1963
"Food Processing",31,"Beverages and tobacco",311,0,1963
"Food Processing",31,"Crude materials, inedible, except fuels",312,0,1963
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,2000,1963
"Food Processing",31,"Manufactured goods classified chiefly by material",316,0,1963
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,11000,1963
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,0,1963
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,13000,1963
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,96000,1963
"Other Chemicals",42,"Food and live animals chiefly for food",420,0,1963
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,1000,1963
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,5000,1963
