"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,5948309,2007
"Machinery",10,"Manufactured goods classified chiefly by material",106,7116802142,2007
"Machinery",10,"Machinery and transport equipment",107,70644400924,2007
"Machinery",10,"Miscellaneous manufactured articles",108,1047848231,2007
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,74689592,2007
"Electronics",11,"Manufactured goods classified chiefly by material",116,67263995,2007
"Electronics",11,"Machinery and transport equipment",117,114619998197,2007
"Electronics",11,"Miscellaneous manufactured articles",118,19941165867,2007
"Aircraft",12,"Manufactured goods classified chiefly by material",126,320261,2007
"Aircraft",12,"Machinery and transport equipment",127,1007886999,2007
"Boilers",13,"Manufactured goods classified chiefly by material",136,2246186810,2007
"Boilers",13,"Machinery and transport equipment",137,1395410881,2007
"Boilers",13,"Miscellaneous manufactured articles",138,4203720,2007
"Ships",14,"Chemicals and related products, n.e.s.",145,139294191,2007
"Ships",14,"Machinery and transport equipment",147,16465542421,2007
"Metal products",15,"Crude materials, inedible, except fuels",152,0,2007
"Metal products",15,"Chemicals and related products, n.e.s.",155,106967552,2007
"Metal products",15,"Manufactured goods classified chiefly by material",156,16413704238,2007
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,14109407,2007
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,5273780038,2007
"Construction materials and equipment",20,"Machinery and transport equipment",207,3770939903,2007
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,563456166,2007
"Home and office products",21,"Manufactured goods classified chiefly by material",216,573725271,2007
"Home and office products",21,"Machinery and transport equipment",217,404584,2007
"Home and office products",21,"Miscellaneous manufactured articles",218,705869163,2007
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,1202483,2007
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,16863870,2007
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,461534566,2007
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,7334983,2007
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,172162229,2007
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,537153753,2007
"Food Processing",31,"Food and live animals chiefly for food",310,691368400,2007
"Food Processing",31,"Beverages and tobacco",311,76220464,2007
"Food Processing",31,"Crude materials, inedible, except fuels",312,2847450,2007
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,7220202,2007
"Food Processing",31,"Manufactured goods classified chiefly by material",316,88670325,2007
"Food Processing",31,"Miscellaneous manufactured articles",318,493271507,2007
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,5362295,2007
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,4839222375,2007
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,302859993,2007
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,2436994,2007
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,1044083387,2007
"Other Chemicals",42,"Food and live animals chiefly for food",420,29229409,2007
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,30698,2007
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,19278072,2007
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,1915619381,2007
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,734183287,2007
"Other Chemicals",42,"Miscellaneous manufactured articles",428,1339013038,2007
"Agrochemicals",43,"Food and live animals chiefly for food",430,44882320,2007
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,22744320,2007
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,1022657773,2007
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,204236143,2007
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,1239331626,2007
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,18599228078,2007
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,17419737212,2007
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,55168977,2007
"Chemicals and health related products",44,"Machinery and transport equipment",447,570074296,2007
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,1518181535,2007
"Coal",50,"Mineral fuels, lubricants and related materials",503,44595943,2007
"Mining",51,"Crude materials, inedible, except fuels",512,346588231,2007
"Mining",51,"Chemicals and related products, n.e.s.",515,153922881,2007
"Mining",51,"Manufactured goods classified chiefly by material",516,2958181176,2007
