"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,1059084,1990
"Machinery",10,"Manufactured goods classified chiefly by material",106,1070430919,1990
"Machinery",10,"Machinery and transport equipment",107,4531790622,1990
"Machinery",10,"Miscellaneous manufactured articles",108,88692395,1990
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,6105411,1990
"Electronics",11,"Manufactured goods classified chiefly by material",116,12665242,1990
"Electronics",11,"Machinery and transport equipment",117,12298065116,1990
"Electronics",11,"Miscellaneous manufactured articles",118,2483681009,1990
"Aircraft",12,"Manufactured goods classified chiefly by material",126,82438,1990
"Aircraft",12,"Machinery and transport equipment",127,356674707,1990
"Boilers",13,"Manufactured goods classified chiefly by material",136,882355868,1990
"Boilers",13,"Machinery and transport equipment",137,309843313,1990
"Boilers",13,"Miscellaneous manufactured articles",138,3977450,1990
"Ships",14,"Chemicals and related products, n.e.s.",145,2277758,1990
"Ships",14,"Machinery and transport equipment",147,1654785531,1990
"Metal products",15,"Crude materials, inedible, except fuels",152,0,1990
"Metal products",15,"Chemicals and related products, n.e.s.",155,24308202,1990
"Metal products",15,"Manufactured goods classified chiefly by material",156,2837079054,1990
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,51216016,1990
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,760016438,1990
"Construction materials and equipment",20,"Machinery and transport equipment",207,341727477,1990
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,239646838,1990
"Home and office products",21,"Manufactured goods classified chiefly by material",216,696128030,1990
"Home and office products",21,"Machinery and transport equipment",217,51296972,1990
"Home and office products",21,"Miscellaneous manufactured articles",218,479306561,1990
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,660241,1990
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,1126541,1990
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,166553650,1990
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,2261321,1990
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,14779361,1990
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,16888042,1990
"Food Processing",31,"Food and live animals chiefly for food",310,334918576,1990
"Food Processing",31,"Beverages and tobacco",311,20212804,1990
"Food Processing",31,"Crude materials, inedible, except fuels",312,2401791,1990
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,950151,1990
"Food Processing",31,"Manufactured goods classified chiefly by material",316,51939583,1990
"Food Processing",31,"Miscellaneous manufactured articles",318,68150487,1990
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,1149259,1990
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,291570988,1990
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,21518643,1990
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,77039,1990
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,210004833,1990
"Other Chemicals",42,"Food and live animals chiefly for food",420,5293557,1990
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,0,1990
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,1123096,1990
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,180325306,1990
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,185882923,1990
"Other Chemicals",42,"Miscellaneous manufactured articles",428,378498571,1990
"Agrochemicals",43,"Food and live animals chiefly for food",430,6297778,1990
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,238371,1990
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,79340852,1990
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,55954856,1990
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,49866325,1990
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,468887916,1990
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,822212443,1990
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,16264543,1990
"Chemicals and health related products",44,"Machinery and transport equipment",447,12440139,1990
