"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,0,1968
"Machinery",10,"Manufactured goods classified chiefly by material",106,2362000,1968
"Machinery",10,"Machinery and transport equipment",107,1681000,1968
"Machinery",10,"Miscellaneous manufactured articles",108,52000,1968
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,0,1968
"Electronics",11,"Manufactured goods classified chiefly by material",116,4000,1968
"Electronics",11,"Machinery and transport equipment",117,13780000,1968
"Electronics",11,"Miscellaneous manufactured articles",118,1360000,1968
"Aircraft",12,"Machinery and transport equipment",127,11000,1968
"Boilers",13,"Manufactured goods classified chiefly by material",136,195000,1968
"Boilers",13,"Machinery and transport equipment",137,583000,1968
"Boilers",13,"Miscellaneous manufactured articles",138,21000,1968
"Ships",14,"Chemicals and related products, n.e.s.",145,125000,1968
"Ships",14,"Machinery and transport equipment",147,914000,1968
"Metal products",15,"Crude materials, inedible, except fuels",152,569000,1968
"Metal products",15,"Chemicals and related products, n.e.s.",155,0,1968
"Metal products",15,"Manufactured goods classified chiefly by material",156,2356000,1968
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,35000,1968
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,56934000,1968
"Construction materials and equipment",20,"Machinery and transport equipment",207,126000,1968
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,1038000,1968
"Home and office products",21,"Manufactured goods classified chiefly by material",216,3566000,1968
"Home and office products",21,"Machinery and transport equipment",217,15000,1968
"Home and office products",21,"Miscellaneous manufactured articles",218,945000,1968
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,0,1968
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,0,1968
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,103000,1968
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,0,1968
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,339000,1968
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,0,1968
"Food Processing",31,"Food and live animals chiefly for food",310,1707000,1968
"Food Processing",31,"Beverages and tobacco",311,1000,1968
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,0,1968
"Food Processing",31,"Manufactured goods classified chiefly by material",316,362000,1968
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,0,1968
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,26000,1968
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,14000,1968
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,146000,1968
