"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,22330196,2012
"Machinery",10,"Manufactured goods classified chiefly by material",106,10446875051,2012
"Machinery",10,"Machinery and transport equipment",107,123986702814,2012
"Machinery",10,"Miscellaneous manufactured articles",108,1770331535,2012
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,321853128,2012
"Electronics",11,"Manufactured goods classified chiefly by material",116,59467115,2012
"Electronics",11,"Machinery and transport equipment",117,111630349419,2012
"Electronics",11,"Miscellaneous manufactured articles",118,33452540721,2012
"Aircraft",12,"Manufactured goods classified chiefly by material",126,179611,2012
"Aircraft",12,"Machinery and transport equipment",127,1691227389,2012
"Boilers",13,"Manufactured goods classified chiefly by material",136,3893827193,2012
"Boilers",13,"Machinery and transport equipment",137,3181886112,2012
"Boilers",13,"Miscellaneous manufactured articles",138,14290564,2012
"Ships",14,"Chemicals and related products, n.e.s.",145,501470201,2012
"Ships",14,"Machinery and transport equipment",147,37849594736,2012
"Metal products",15,"Chemicals and related products, n.e.s.",155,165304289,2012
"Metal products",15,"Manufactured goods classified chiefly by material",156,28071405120,2012
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,8545286,2012
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,9565341502,2012
"Construction materials and equipment",20,"Machinery and transport equipment",207,6326214882,2012
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,1154149572,2012
"Home and office products",21,"Manufactured goods classified chiefly by material",216,899529120,2012
"Home and office products",21,"Machinery and transport equipment",217,2479192,2012
"Home and office products",21,"Miscellaneous manufactured articles",218,829854029,2012
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,8056541,2012
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,10667311,2012
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,693950882,2012
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,61579400,2012
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,401047040,2012
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,983111318,2012
"Food Processing",31,"Food and live animals chiefly for food",310,1951422831,2012
"Food Processing",31,"Beverages and tobacco",311,298473683,2012
"Food Processing",31,"Crude materials, inedible, except fuels",312,3081901,2012
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,17166202,2012
"Food Processing",31,"Manufactured goods classified chiefly by material",316,140562902,2012
"Food Processing",31,"Miscellaneous manufactured articles",318,1130005053,2012
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,21950275,2012
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,6153302943,2012
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,344859873,2012
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,2093139,2012
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,2477128102,2012
