"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,2000,1974
"Machinery",10,"Manufactured goods classified chiefly by material",106,95999000,1974
"Machinery",10,"Machinery and transport equipment",107,72188000,1974
"Machinery",10,"Miscellaneous manufactured articles",108,1361000,1974
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,492000,1974
"Electronics",11,"Manufactured goods classified chiefly by material",116,294000,1974
"Electronics",11,"Machinery and transport equipment",117,531684000,1974
"Electronics",11,"Miscellaneous manufactured articles",118,145508000,1974
"Aircraft",12,"Machinery and transport equipment",127,105000,1974
"Boilers",13,"Manufactured goods classified chiefly by material",136,37407000,1974
"Boilers",13,"Machinery and transport equipment",137,8399000,1974
"Boilers",13,"Miscellaneous manufactured articles",138,3156000,1974
"Ships",14,"Chemicals and related products, n.e.s.",145,682000,1974
"Ships",14,"Machinery and transport equipment",147,39403000,1974
"Metal products",15,"Crude materials, inedible, except fuels",152,365000,1974
"Metal products",15,"Chemicals and related products, n.e.s.",155,1200000,1974
"Metal products",15,"Manufactured goods classified chiefly by material",156,438415000,1974
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,36508000,1974
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,292750000,1974
"Construction materials and equipment",20,"Machinery and transport equipment",207,11959000,1974
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,33045000,1974
"Home and office products",21,"Manufactured goods classified chiefly by material",216,59269000,1974
"Home and office products",21,"Machinery and transport equipment",217,12349000,1974
"Home and office products",21,"Miscellaneous manufactured articles",218,35616000,1974
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,124000,1974
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,8000,1974
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,18692000,1974
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,0,1974
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,616000,1974
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,776000,1974
"Food Processing",31,"Food and live animals chiefly for food",310,64036000,1974
"Food Processing",31,"Beverages and tobacco",311,707000,1974
"Food Processing",31,"Crude materials, inedible, except fuels",312,18000,1974
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,1303000,1974
"Food Processing",31,"Manufactured goods classified chiefly by material",316,2396000,1974
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,11000,1974
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,1579000,1974
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,203000,1974
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,5353000,1974
"Other Chemicals",42,"Food and live animals chiefly for food",420,13000,1974
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,0,1974
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,8095000,1974
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,13998000,1974
"Other Chemicals",42,"Miscellaneous manufactured articles",428,3184000,1974
"Agrochemicals",43,"Food and live animals chiefly for food",430,0,1974
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,196000,1974
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,9013000,1974
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,3005000,1974
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,0,1974
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,23424000,1974
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,67203000,1974
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,3581000,1974
"Chemicals and health related products",44,"Machinery and transport equipment",447,111000,1974
