"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,727000,1981
"Machinery",10,"Manufactured goods classified chiefly by material",106,779622000,1981
"Machinery",10,"Machinery and transport equipment",107,662439000,1981
"Machinery",10,"Miscellaneous manufactured articles",108,12670000,1981
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,19907000,1981
"Electronics",11,"Manufactured goods classified chiefly by material",116,4765000,1981
"Electronics",11,"Machinery and transport equipment",117,2128386000,1981
"Electronics",11,"Miscellaneous manufactured articles",118,709812000,1981
"Aircraft",12,"Machinery and transport equipment",127,4544000,1981
"Boilers",13,"Manufactured goods classified chiefly by material",136,258775000,1981
"Boilers",13,"Machinery and transport equipment",137,38028000,1981
"Boilers",13,"Miscellaneous manufactured articles",138,15311000,1981
"Ships",14,"Chemicals and related products, n.e.s.",145,6026000,1981
"Ships",14,"Machinery and transport equipment",147,347329000,1981
"Metal products",15,"Crude materials, inedible, except fuels",152,1759000,1981
"Metal products",15,"Chemicals and related products, n.e.s.",155,2896000,1981
"Metal products",15,"Manufactured goods classified chiefly by material",156,1570099000,1981
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,49362000,1981
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,1122945000,1981
"Construction materials and equipment",20,"Machinery and transport equipment",207,165454000,1981
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,138637000,1981
"Home and office products",21,"Manufactured goods classified chiefly by material",216,408272000,1981
"Home and office products",21,"Machinery and transport equipment",217,18729000,1981
"Home and office products",21,"Miscellaneous manufactured articles",218,261766000,1981
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,190000,1981
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,9000,1981
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,79767000,1981
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,235000,1981
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,3603000,1981
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,31910000,1981
"Food Processing",31,"Food and live animals chiefly for food",310,160815000,1981
"Food Processing",31,"Beverages and tobacco",311,2715000,1981
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,2237000,1981
"Food Processing",31,"Manufactured goods classified chiefly by material",316,17921000,1981
"Food Processing",31,"Miscellaneous manufactured articles",318,625000,1981
