"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,158000,1979
"Machinery",10,"Manufactured goods classified chiefly by material",106,413395000,1979
"Machinery",10,"Machinery and transport equipment",107,378607000,1979
"Machinery",10,"Miscellaneous manufactured articles",108,8990000,1979
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,11318000,1979
"Electronics",11,"Manufactured goods classified chiefly by material",116,4102000,1979
"Electronics",11,"Machinery and transport equipment",117,1798964000,1979
"Electronics",11,"Miscellaneous manufactured articles",118,637721000,1979
"Aircraft",12,"Machinery and transport equipment",127,1975000,1979
"Boilers",13,"Manufactured goods classified chiefly by material",136,178990000,1979
"Boilers",13,"Machinery and transport equipment",137,43858000,1979
"Boilers",13,"Miscellaneous manufactured articles",138,13788000,1979
"Ships",14,"Chemicals and related products, n.e.s.",145,4704000,1979
"Ships",14,"Machinery and transport equipment",147,219249000,1979
"Metal products",15,"Crude materials, inedible, except fuels",152,2213000,1979
"Metal products",15,"Chemicals and related products, n.e.s.",155,1344000,1979
"Metal products",15,"Manufactured goods classified chiefly by material",156,855824000,1979
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,113685000,1979
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,821221000,1979
"Construction materials and equipment",20,"Machinery and transport equipment",207,65207000,1979
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,101639000,1979
"Home and office products",21,"Manufactured goods classified chiefly by material",216,288632000,1979
"Home and office products",21,"Machinery and transport equipment",217,14378000,1979
"Home and office products",21,"Miscellaneous manufactured articles",218,166311000,1979
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,250000,1979
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,38000,1979
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,18590000,1979
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,98000,1979
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,874000,1979
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,41096000,1979
"Food Processing",31,"Food and live animals chiefly for food",310,149568000,1979
"Food Processing",31,"Beverages and tobacco",311,613000,1979
"Food Processing",31,"Crude materials, inedible, except fuels",312,10000,1979
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,5093000,1979
"Food Processing",31,"Manufactured goods classified chiefly by material",316,10679000,1979
"Food Processing",31,"Miscellaneous manufactured articles",318,415000,1979
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,82000,1979
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,2630000,1979
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,118000,1979
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,186566000,1979
"Other Chemicals",42,"Food and live animals chiefly for food",420,707000,1979
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,279000,1979
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,30085000,1979
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,56672000,1979
"Other Chemicals",42,"Miscellaneous manufactured articles",428,15845000,1979
"Agrochemicals",43,"Food and live animals chiefly for food",430,10000,1979
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,186000,1979
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,38719000,1979
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,81179000,1979
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,1475000,1979
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,3763000,1979
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,182075000,1979
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,9020000,1979
"Chemicals and health related products",44,"Machinery and transport equipment",447,853000,1979
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,28783000,1979
