"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,6269771,1995
"Machinery",10,"Manufactured goods classified chiefly by material",106,2208433823,1995
"Machinery",10,"Machinery and transport equipment",107,10640535621,1995
"Machinery",10,"Miscellaneous manufactured articles",108,290941106,1995
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,14749340,1995
"Electronics",11,"Manufactured goods classified chiefly by material",116,91873510,1995
"Electronics",11,"Machinery and transport equipment",117,32476085519,1995
"Electronics",11,"Miscellaneous manufactured articles",118,22564734824,1995
"Aircraft",12,"Manufactured goods classified chiefly by material",126,716911,1995
"Aircraft",12,"Machinery and transport equipment",127,299725886,1995
"Boilers",13,"Manufactured goods classified chiefly by material",136,798335195,1995
"Boilers",13,"Machinery and transport equipment",137,1372419504,1995
"Boilers",13,"Miscellaneous manufactured articles",138,26978799,1995
"Ships",14,"Chemicals and related products, n.e.s.",145,55668349,1995
"Ships",14,"Machinery and transport equipment",147,529911607,1995
"Metal products",15,"Crude materials, inedible, except fuels",152,551812,1995
"Metal products",15,"Chemicals and related products, n.e.s.",155,154766862,1995
"Metal products",15,"Manufactured goods classified chiefly by material",156,3966397564,1995
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,485835969,1995
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,444715817,1995
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,2582142198,1995
"Construction materials and equipment",20,"Machinery and transport equipment",207,1656388558,1995
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,2638501536,1995
"Home and office products",21,"Manufactured goods classified chiefly by material",216,4543451940,1995
"Home and office products",21,"Machinery and transport equipment",217,639008076,1995
"Home and office products",21,"Miscellaneous manufactured articles",218,5084293909,1995
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,25790925,1995
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,266382574,1995
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,257148026,1995
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,8356961,1995
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,152566044,1995
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,80186120,1995
"Food Processing",31,"Food and live animals chiefly for food",310,3030433982,1995
