"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,1000,1964
"Machinery",10,"Manufactured goods classified chiefly by material",106,9995000,1964
"Machinery",10,"Machinery and transport equipment",107,4090000,1964
"Machinery",10,"Miscellaneous manufactured articles",108,67000,1964
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,3000,1964
"Electronics",11,"Manufactured goods classified chiefly by material",116,153000,1964
"Electronics",11,"Machinery and transport equipment",117,2929000,1964
"Electronics",11,"Miscellaneous manufactured articles",118,7728000,1964
"Aircraft",12,"Machinery and transport equipment",127,1000,1964
"Boilers",13,"Manufactured goods classified chiefly by material",136,3928000,1964
"Boilers",13,"Machinery and transport equipment",137,590000,1964
"Boilers",13,"Miscellaneous manufactured articles",138,288000,1964
"Ships",14,"Chemicals and related products, n.e.s.",145,2000,1964
"Ships",14,"Machinery and transport equipment",147,379000,1964
"Metal products",15,"Crude materials, inedible, except fuels",152,1718000,1964
"Metal products",15,"Chemicals and related products, n.e.s.",155,250000,1964
"Metal products",15,"Manufactured goods classified chiefly by material",156,48255000,1964
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,526000,1964
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,31291000,1964
"Construction materials and equipment",20,"Machinery and transport equipment",207,771000,1964
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,2832000,1964
"Home and office products",21,"Manufactured goods classified chiefly by material",216,15902000,1964
"Home and office products",21,"Machinery and transport equipment",217,1007000,1964
"Home and office products",21,"Miscellaneous manufactured articles",218,7247000,1964
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,0,1964
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,4172000,1964
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,10203000,1964
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,122000,1964
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,3698000,1964
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,1251000,1964
"Food Processing",31,"Food and live animals chiefly for food",310,43223000,1964
"Food Processing",31,"Beverages and tobacco",311,48000,1964
"Food Processing",31,"Crude materials, inedible, except fuels",312,48000,1964
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,54000,1964
"Food Processing",31,"Manufactured goods classified chiefly by material",316,85000,1964
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,3000,1964
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,300000,1964
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,0,1964
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,8029000,1964
"Other Chemicals",42,"Food and live animals chiefly for food",420,203000,1964
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,149000,1964
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,101000,1964
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,6419000,1964
