"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,204000,1983
"Machinery",10,"Manufactured goods classified chiefly by material",106,220798000,1983
"Machinery",10,"Machinery and transport equipment",107,259230000,1983
"Machinery",10,"Miscellaneous manufactured articles",108,3551000,1983
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,338000,1983
"Electronics",11,"Manufactured goods classified chiefly by material",116,2103000,1983
"Electronics",11,"Machinery and transport equipment",117,202615000,1983
"Electronics",11,"Miscellaneous manufactured articles",118,251453000,1983
"Aircraft",12,"Manufactured goods classified chiefly by material",126,0,1983
"Aircraft",12,"Machinery and transport equipment",127,6229000,1983
"Boilers",13,"Manufactured goods classified chiefly by material",136,19711000,1983
"Boilers",13,"Machinery and transport equipment",137,24127000,1983
"Boilers",13,"Miscellaneous manufactured articles",138,5165000,1983
"Ships",14,"Chemicals and related products, n.e.s.",145,28023000,1983
"Ships",14,"Machinery and transport equipment",147,69207000,1983
"Ships",14,"Miscellaneous manufactured articles",148,0,1983
"Metal products",15,"Crude materials, inedible, except fuels",152,4896000,1983
"Metal products",15,"Chemicals and related products, n.e.s.",155,11627000,1983
"Metal products",15,"Manufactured goods classified chiefly by material",156,58269000,1983
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,17424000,1983
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,0,1983
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,272195000,1983
"Construction materials and equipment",20,"Machinery and transport equipment",207,41091000,1983
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,198263000,1983
"Home and office products",21,"Manufactured goods classified chiefly by material",216,393540000,1983
"Home and office products",21,"Machinery and transport equipment",217,28208000,1983
"Home and office products",21,"Miscellaneous manufactured articles",218,175083000,1983
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,346000,1983
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,82808000,1983
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,65066000,1983
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,2495000,1983
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,26130000,1983
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,47904000,1983
"Food Processing",31,"Food and live animals chiefly for food",310,763527000,1983
"Food Processing",31,"Beverages and tobacco",311,41683000,1983
"Food Processing",31,"Crude materials, inedible, except fuels",312,269000,1983
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,1978000,1983
"Food Processing",31,"Manufactured goods classified chiefly by material",316,3916000,1983
"Food Processing",31,"Miscellaneous manufactured articles",318,222000,1983
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,110000,1983
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,0,1983
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,5761000,1983
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,4713000,1983
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,153705000,1983
"Other Chemicals",42,"Food and live animals chiefly for food",420,18694000,1983
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,1425000,1983
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,44093000,1983
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,182145000,1983
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,64637000,1983
"Other Chemicals",42,"Miscellaneous manufactured articles",428,8329000,1983
"Agrochemicals",43,"Food and live animals chiefly for food",430,43000,1983
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,557000,1983
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,15412000,1983
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,11074000,1983
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,3156000,1983
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,99069000,1983
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,446486000,1983
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,45496000,1983
"Chemicals and health related products",44,"Machinery and transport equipment",447,1703000,1983
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,19093000,1983
"Coal",50,"Mineral fuels, lubricants and related materials",503,3893000,1983
"Mining",51,"Crude materials, inedible, except fuels",512,110390000,1983
"Mining",51,"Chemicals and related products, n.e.s.",515,54191000,1983
"Mining",51,"Manufactured goods classified chiefly by material",516,31643000,1983
"Mining",51,"Miscellaneous manufactured articles",518,46198000,1983
"Oil",52,"Mineral fuels, lubricants and related materials",523,3548780000,1983
"Precious Stones",54,"Crude materials, inedible, except fuels",542,1698000,1983
