"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,7074753,1999
"Machinery",10,"Manufactured goods classified chiefly by material",106,3504462896,1999
"Machinery",10,"Machinery and transport equipment",107,17143798485,1999
"Machinery",10,"Miscellaneous manufactured articles",108,530986045,1999
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,21090682,1999
"Electronics",11,"Manufactured goods classified chiefly by material",116,178109758,1999
"Electronics",11,"Machinery and transport equipment",117,61887800072,1999
"Electronics",11,"Miscellaneous manufactured articles",118,35375906622,1999
"Aircraft",12,"Manufactured goods classified chiefly by material",126,613430,1999
"Aircraft",12,"Machinery and transport equipment",127,892408814,1999
"Boilers",13,"Manufactured goods classified chiefly by material",136,972143850,1999
"Boilers",13,"Machinery and transport equipment",137,2016315931,1999
"Boilers",13,"Miscellaneous manufactured articles",138,24516494,1999
"Ships",14,"Chemicals and related products, n.e.s.",145,42213856,1999
"Ships",14,"Machinery and transport equipment",147,827806103,1999
"Metal products",15,"Crude materials, inedible, except fuels",152,224228,1999
"Metal products",15,"Chemicals and related products, n.e.s.",155,202192823,1999
"Metal products",15,"Manufactured goods classified chiefly by material",156,1944692662,1999
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,496652142,1999
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,523771667,1999
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,4307730757,1999
"Construction materials and equipment",20,"Machinery and transport equipment",207,3258589860,1999
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,6224875884,1999
"Home and office products",21,"Manufactured goods classified chiefly by material",216,6698205205,1999
"Home and office products",21,"Machinery and transport equipment",217,899072506,1999
"Home and office products",21,"Miscellaneous manufactured articles",218,7121995579,1999
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,7049218,1999
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,196643301,1999
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,109245258,1999
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,10673111,1999
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,99539701,1999
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,42870896,1999
"Food Processing",31,"Food and live animals chiefly for food",310,3546029864,1999
"Food Processing",31,"Beverages and tobacco",311,363412229,1999
"Food Processing",31,"Crude materials, inedible, except fuels",312,5481982,1999
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,5061428,1999
"Food Processing",31,"Manufactured goods classified chiefly by material",316,506653694,1999
"Food Processing",31,"Miscellaneous manufactured articles",318,1697434780,1999
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,1375564,1999
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,216698550,1999
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,55826383,1999
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,139033677,1999
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,1426994362,1999
"Other Chemicals",42,"Food and live animals chiefly for food",420,166854003,1999
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,1550308,1999
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,230414331,1999
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,1791758639,1999
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,257259489,1999
"Other Chemicals",42,"Miscellaneous manufactured articles",428,4558201225,1999
"Agrochemicals",43,"Food and live animals chiefly for food",430,17412955,1999
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,32867168,1999
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,36287239,1999
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,446591178,1999
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,33412720,1999
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,921453345,1999
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,4577298020,1999
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,314100219,1999
"Chemicals and health related products",44,"Machinery and transport equipment",447,100298644,1999
