"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,2000,1970
"Machinery",10,"Manufactured goods classified chiefly by material",106,20727000,1970
"Machinery",10,"Machinery and transport equipment",107,33211000,1970
"Machinery",10,"Miscellaneous manufactured articles",108,323000,1970
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,17000,1970
"Electronics",11,"Manufactured goods classified chiefly by material",116,814000,1970
"Electronics",11,"Machinery and transport equipment",117,7330000,1970
"Electronics",11,"Miscellaneous manufactured articles",118,23970000,1970
"Aircraft",12,"Machinery and transport equipment",127,70000,1970
"Boilers",13,"Manufactured goods classified chiefly by material",136,3085000,1970
"Boilers",13,"Machinery and transport equipment",137,2227000,1970
"Boilers",13,"Miscellaneous manufactured articles",138,268000,1970
"Ships",14,"Chemicals and related products, n.e.s.",145,70000,1970
"Ships",14,"Machinery and transport equipment",147,1034000,1970
"Metal products",15,"Crude materials, inedible, except fuels",152,2676000,1970
"Metal products",15,"Chemicals and related products, n.e.s.",155,617000,1970
"Metal products",15,"Manufactured goods classified chiefly by material",156,4962000,1970
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,658000,1970
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,28483000,1970
"Construction materials and equipment",20,"Machinery and transport equipment",207,1839000,1970
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,8878000,1970
"Home and office products",21,"Manufactured goods classified chiefly by material",216,42217000,1970
"Home and office products",21,"Machinery and transport equipment",217,4816000,1970
"Home and office products",21,"Miscellaneous manufactured articles",218,17053000,1970
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,65000,1970
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,33955000,1970
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,15088000,1970
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,799000,1970
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,8694000,1970
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,2333000,1970
"Food Processing",31,"Food and live animals chiefly for food",310,93008000,1970
"Food Processing",31,"Beverages and tobacco",311,543000,1970
"Food Processing",31,"Crude materials, inedible, except fuels",312,25000,1970
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,212000,1970
"Food Processing",31,"Manufactured goods classified chiefly by material",316,217000,1970
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,4000,1970
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,593000,1970
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,68000,1970
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,9623000,1970
"Other Chemicals",42,"Food and live animals chiefly for food",420,722000,1970
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,792000,1970
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,2394000,1970
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,12772000,1970
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,5022000,1970
"Other Chemicals",42,"Miscellaneous manufactured articles",428,193000,1970
"Agrochemicals",43,"Food and live animals chiefly for food",430,0,1970
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,47000,1970
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,2000,1970
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,1460000,1970
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,22000,1970
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,210000,1970
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,17962000,1970
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,16805000,1970
"Chemicals and health related products",44,"Machinery and transport equipment",447,187000,1970
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,1825000,1970
"Coal",50,"Mineral fuels, lubricants and related materials",503,546000,1970
"Mining",51,"Crude materials, inedible, except fuels",512,22911000,1970
"Mining",51,"Chemicals and related products, n.e.s.",515,2046000,1970
"Mining",51,"Manufactured goods classified chiefly by material",516,5831000,1970
"Mining",51,"Miscellaneous manufactured articles",518,5051000,1970
"Oil",52,"Mineral fuels, lubricants and related materials",523,2081000,1970
"Precious Stones",54,"Crude materials, inedible, except fuels",542,85000,1970
"Precious Stones",54,"Manufactured goods classified chiefly by material",546,4028000,1970
"Processed minerals",57,"Crude materials, inedible, except fuels",572,29278000,1970
"Processed minerals",57,"Manufactured goods classified chiefly by material",576,1126000,1970
"Textile & Fabrics",60,"Crude materials, inedible, except fuels",602,82326000,1970
"Textile & Fabrics",60,"Manufactured goods classified chiefly by material",606,215851000,1970
