"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,33525611,2002
"Machinery",10,"Manufactured goods classified chiefly by material",106,6229930572,2002
"Machinery",10,"Machinery and transport equipment",107,30732435796,2002
"Machinery",10,"Miscellaneous manufactured articles",108,1118246916,2002
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,36144756,2002
"Electronics",11,"Manufactured goods classified chiefly by material",116,323838551,2002
"Electronics",11,"Machinery and transport equipment",117,128518177198,2002
"Electronics",11,"Miscellaneous manufactured articles",118,45150173276,2002
"Aircraft",12,"Manufactured goods classified chiefly by material",126,288691,2002
"Aircraft",12,"Machinery and transport equipment",127,811533127,2002
"Boilers",13,"Manufactured goods classified chiefly by material",136,1724442721,2002
"Boilers",13,"Machinery and transport equipment",137,2844134104,2002
"Boilers",13,"Miscellaneous manufactured articles",138,189173615,2002
"Ships",14,"Chemicals and related products, n.e.s.",145,49432509,2002
"Ships",14,"Machinery and transport equipment",147,1216884864,2002
"Metal products",15,"Crude materials, inedible, except fuels",152,509877,2002
"Metal products",15,"Chemicals and related products, n.e.s.",155,270256109,2002
"Metal products",15,"Manufactured goods classified chiefly by material",156,2525667768,2002
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,600998149,2002
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,614823142,2002
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,7833048835,2002
"Construction materials and equipment",20,"Machinery and transport equipment",207,5005207043,2002
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,12522419307,2002
"Home and office products",21,"Manufactured goods classified chiefly by material",216,9522495278,2002
"Home and office products",21,"Machinery and transport equipment",217,1370246408,2002
"Home and office products",21,"Miscellaneous manufactured articles",218,8744542813,2002
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,15729283,2002
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,329743404,2002
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,239021614,2002
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,15360939,2002
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,168041850,2002
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,85021766,2002
"Food Processing",31,"Food and live animals chiefly for food",310,4479572103,2002
"Food Processing",31,"Beverages and tobacco",311,364230791,2002
"Food Processing",31,"Crude materials, inedible, except fuels",312,8347065,2002
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,4812456,2002
"Food Processing",31,"Manufactured goods classified chiefly by material",316,797169465,2002
"Food Processing",31,"Miscellaneous manufactured articles",318,2370627890,2002
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,5169978,2002
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,394026322,2002
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,131506507,2002
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,198459838,2002
