"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,145014139,2009
"Machinery",10,"Manufactured goods classified chiefly by material",106,28163341643,2009
"Machinery",10,"Machinery and transport equipment",107,132970101742,2009
"Machinery",10,"Miscellaneous manufactured articles",108,4769092961,2009
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,186554093,2009
"Electronics",11,"Manufactured goods classified chiefly by material",116,941094006,2009
"Electronics",11,"Machinery and transport equipment",117,461862916892,2009
"Electronics",11,"Miscellaneous manufactured articles",118,97682044162,2009
"Aircraft",12,"Manufactured goods classified chiefly by material",126,3218995,2009
"Aircraft",12,"Machinery and transport equipment",127,2201041088,2009
"Boilers",13,"Manufactured goods classified chiefly by material",136,8247582422,2009
"Boilers",13,"Machinery and transport equipment",137,9867294024,2009
"Boilers",13,"Miscellaneous manufactured articles",138,399554582,2009
"Ships",14,"Chemicals and related products, n.e.s.",145,292993713,2009
"Ships",14,"Machinery and transport equipment",147,12537324726,2009
"Metal products",15,"Crude materials, inedible, except fuels",152,2163735,2009
"Metal products",15,"Chemicals and related products, n.e.s.",155,450732878,2009
"Metal products",15,"Manufactured goods classified chiefly by material",156,16738031855,2009
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,1004495433,2009
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,945457234,2009
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,35993259771,2009
"Construction materials and equipment",20,"Machinery and transport equipment",207,16260794924,2009
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,33591896756,2009
"Home and office products",21,"Manufactured goods classified chiefly by material",216,17811518118,2009
"Home and office products",21,"Machinery and transport equipment",217,2015938232,2009
"Home and office products",21,"Miscellaneous manufactured articles",218,15572787967,2009
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,77480955,2009
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,626907576,2009
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,1139776619,2009
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,239322384,2009
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,285884893,2009
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,354418548,2009
"Food Processing",31,"Food and live animals chiefly for food",310,10411822672,2009
"Food Processing",31,"Beverages and tobacco",311,531174160,2009
"Food Processing",31,"Crude materials, inedible, except fuels",312,13365059,2009
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,56437412,2009
"Food Processing",31,"Manufactured goods classified chiefly by material",316,2117822254,2009
"Food Processing",31,"Miscellaneous manufactured articles",318,5172739465,2009
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,30885769,2009
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,2056937335,2009
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,616417346,2009
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,117403061,2009
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,6861770669,2009
"Other Chemicals",42,"Food and live animals chiefly for food",420,965838536,2009
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,681944,2009
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,597351937,2009
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,10286882615,2009
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,2605713442,2009
"Other Chemicals",42,"Miscellaneous manufactured articles",428,16494974303,2009
"Agrochemicals",43,"Food and live animals chiefly for food",430,36831784,2009
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,75135956,2009
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,58935830,2009
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,3167915710,2009
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,411009295,2009
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,7480297116,2009
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,30030080224,2009
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,241799126,2009
"Chemicals and health related products",44,"Machinery and transport equipment",447,1801973037,2009
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,9596564159,2009
"Coal",50,"Mineral fuels, lubricants and related materials",503,2611996326,2009
"Mining",51,"Crude materials, inedible, except fuels",512,595721166,2009
"Mining",51,"Chemicals and related products, n.e.s.",515,1120425819,2009
"Mining",51,"Manufactured goods classified chiefly by material",516,3375655142,2009
"Mining",51,"Miscellaneous manufactured articles",518,3253894044,2009
"Mining",51,"Commodities and transactions not classified elsewhere in the SITC",519,112293922,2009
"Oil",52,"Mineral fuels, lubricants and related materials",523,2464166220,2009
"Precious Stones",54,"Crude materials, inedible, except fuels",542,960298,2009
"Precious Stones",54,"Manufactured goods classified chiefly by material",546,1887435531,2009
"Processed minerals",57,"Crude materials, inedible, except fuels",572,1901447581,2009
"Processed minerals",57,"Mineral fuels, lubricants and related materials",573,19808,2009
"Processed minerals",57,"Manufactured goods classified chiefly by material",576,4491090261,2009
"Processed minerals",57,"Miscellaneous manufactured articles",578,27688413,2009
