"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,7301341,1996
"Machinery",10,"Manufactured goods classified chiefly by material",106,2396738075,1996
"Machinery",10,"Machinery and transport equipment",107,12441177422,1996
"Machinery",10,"Miscellaneous manufactured articles",108,330679184,1996
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,13669995,1996
"Electronics",11,"Manufactured goods classified chiefly by material",116,95440195,1996
"Electronics",11,"Machinery and transport equipment",117,38778975644,1996
"Electronics",11,"Miscellaneous manufactured articles",118,25774162011,1996
"Aircraft",12,"Manufactured goods classified chiefly by material",126,574280,1996
"Aircraft",12,"Machinery and transport equipment",127,318493459,1996
"Boilers",13,"Manufactured goods classified chiefly by material",136,835101430,1996
"Boilers",13,"Machinery and transport equipment",137,1517439003,1996
"Boilers",13,"Miscellaneous manufactured articles",138,29258435,1996
"Ships",14,"Chemicals and related products, n.e.s.",145,41642590,1996
"Ships",14,"Machinery and transport equipment",147,692918308,1996
"Metal products",15,"Crude materials, inedible, except fuels",152,6959,1996
"Metal products",15,"Chemicals and related products, n.e.s.",155,148330766,1996
"Metal products",15,"Manufactured goods classified chiefly by material",156,2898341908,1996
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,533159007,1996
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,450528609,1996
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,3015931637,1996
"Construction materials and equipment",20,"Machinery and transport equipment",207,1860557236,1996
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,2980523239,1996
"Home and office products",21,"Manufactured goods classified chiefly by material",216,4894922116,1996
"Home and office products",21,"Machinery and transport equipment",217,603763902,1996
"Home and office products",21,"Miscellaneous manufactured articles",218,5710797458,1996
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,6818485,1996
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,264551264,1996
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,103139164,1996
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,12371831,1996
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,109528902,1996
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,39286172,1996
"Food Processing",31,"Food and live animals chiefly for food",310,3176689344,1996
"Food Processing",31,"Beverages and tobacco",311,249032301,1996
"Food Processing",31,"Crude materials, inedible, except fuels",312,5325674,1996
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,4418171,1996
"Food Processing",31,"Manufactured goods classified chiefly by material",316,339853244,1996
"Food Processing",31,"Miscellaneous manufactured articles",318,1364650146,1996
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,2689975,1996
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,195172946,1996
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,35371148,1996
