"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,9000,1965
"Machinery",10,"Manufactured goods classified chiefly by material",106,13364000,1965
"Machinery",10,"Machinery and transport equipment",107,10898000,1965
"Machinery",10,"Miscellaneous manufactured articles",108,228000,1965
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,1000,1965
"Electronics",11,"Manufactured goods classified chiefly by material",116,243000,1965
"Electronics",11,"Machinery and transport equipment",117,4890000,1965
"Electronics",11,"Miscellaneous manufactured articles",118,12585000,1965
"Aircraft",12,"Machinery and transport equipment",127,52000,1965
"Boilers",13,"Manufactured goods classified chiefly by material",136,5584000,1965
"Boilers",13,"Machinery and transport equipment",137,1069000,1965
"Boilers",13,"Miscellaneous manufactured articles",138,78000,1965
"Ships",14,"Chemicals and related products, n.e.s.",145,0,1965
"Ships",14,"Machinery and transport equipment",147,417000,1965
"Metal products",15,"Crude materials, inedible, except fuels",152,2488000,1965
"Metal products",15,"Chemicals and related products, n.e.s.",155,609000,1965
"Metal products",15,"Manufactured goods classified chiefly by material",156,31715000,1965
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,431000,1965
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,38767000,1965
"Construction materials and equipment",20,"Machinery and transport equipment",207,1251000,1965
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,4183000,1965
"Home and office products",21,"Manufactured goods classified chiefly by material",216,22537000,1965
"Home and office products",21,"Machinery and transport equipment",217,3025000,1965
"Home and office products",21,"Miscellaneous manufactured articles",218,8907000,1965
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,0,1965
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,10234000,1965
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,12011000,1965
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,212000,1965
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,5712000,1965
