"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,221000,1973
"Machinery",10,"Manufactured goods classified chiefly by material",106,71845000,1973
"Machinery",10,"Machinery and transport equipment",107,76724000,1973
"Machinery",10,"Miscellaneous manufactured articles",108,690000,1973
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,5000,1973
"Electronics",11,"Manufactured goods classified chiefly by material",116,1526000,1973
"Electronics",11,"Machinery and transport equipment",117,18149000,1973
"Electronics",11,"Miscellaneous manufactured articles",118,54953000,1973
"Aircraft",12,"Machinery and transport equipment",127,1835000,1973
"Boilers",13,"Manufactured goods classified chiefly by material",136,16319000,1973
"Boilers",13,"Machinery and transport equipment",137,5199000,1973
"Boilers",13,"Miscellaneous manufactured articles",138,886000,1973
"Ships",14,"Chemicals and related products, n.e.s.",145,534000,1973
"Ships",14,"Machinery and transport equipment",147,3394000,1973
"Metal products",15,"Crude materials, inedible, except fuels",152,1465000,1973
"Metal products",15,"Chemicals and related products, n.e.s.",155,2155000,1973
"Metal products",15,"Manufactured goods classified chiefly by material",156,29665000,1973
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,6221000,1973
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,86497000,1973
"Construction materials and equipment",20,"Machinery and transport equipment",207,3861000,1973
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,28381000,1973
"Home and office products",21,"Manufactured goods classified chiefly by material",216,105186000,1973
"Home and office products",21,"Machinery and transport equipment",217,15468000,1973
"Home and office products",21,"Miscellaneous manufactured articles",218,114250000,1973
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,82000,1973
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,59017000,1973
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,40469000,1973
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,2444000,1973
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,17633000,1973
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,4317000,1973
"Food Processing",31,"Food and live animals chiefly for food",310,181689000,1973
"Food Processing",31,"Beverages and tobacco",311,1733000,1973
"Food Processing",31,"Crude materials, inedible, except fuels",312,54000,1973
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,695000,1973
"Food Processing",31,"Manufactured goods classified chiefly by material",316,1577000,1973
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,0,1973
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,1423000,1973
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,388000,1973
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,21176000,1973
"Other Chemicals",42,"Food and live animals chiefly for food",420,1432000,1973
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,1522000,1973
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,7783000,1973
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,44317000,1973
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,15360000,1973
"Other Chemicals",42,"Miscellaneous manufactured articles",428,681000,1973
"Agrochemicals",43,"Food and live animals chiefly for food",430,0,1973
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,90000,1973
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,100000,1973
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,8049000,1973
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,142000,1973
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,1100000,1973
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,42724000,1973
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,30649000,1973
"Chemicals and health related products",44,"Machinery and transport equipment",447,252000,1973
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,5562000,1973
"Coal",50,"Mineral fuels, lubricants and related materials",503,2280000,1973
"Mining",51,"Crude materials, inedible, except fuels",512,31555000,1973
"Mining",51,"Chemicals and related products, n.e.s.",515,6764000,1973
"Mining",51,"Manufactured goods classified chiefly by material",516,26018000,1973
"Mining",51,"Miscellaneous manufactured articles",518,13635000,1973
"Oil",52,"Mineral fuels, lubricants and related materials",523,37675000,1973
"Precious Stones",54,"Crude materials, inedible, except fuels",542,501000,1973
"Precious Stones",54,"Manufactured goods classified chiefly by material",546,21406000,1973
"Processed minerals",57,"Crude materials, inedible, except fuels",572,44849000,1973
"Processed minerals",57,"Manufactured goods classified chiefly by material",576,6103000,1973
"Textile & Fabrics",60,"Crude materials, inedible, except fuels",602,297619000,1973
"Textile & Fabrics",60,"Manufactured goods classified chiefly by material",606,573119000,1973
"Garments",61,"Crude materials, inedible, except fuels",612,638000,1973
"Garments",61,"Manufactured goods classified chiefly by material",616,154990000,1973
"Garments",61,"Miscellaneous manufactured articles",618,330416000,1973
"Cereals and vegetable oils",70,"Food and live animals chiefly for food",700,15865000,1973
"Cereals and vegetable oils",70,"Crude materials, inedible, except fuels",702,82095000,1973
"Cereals and vegetable oils",70,"Animal and vegetable oils, fats and waxes",704,23290000,1973
"Cereals and vegetable oils",70,"Chemicals and related products, n.e.s.",705,15861000,1973
"Cotton, rice, soy beans and others",71,"Food and live animals chiefly for food",710,379317000,1973
"Cotton, rice, soy beans and others",71,"Crude materials, inedible, except fuels",712,29043000,1973
"Cotton, rice, soy beans and others",71,"Animal and vegetable oils, fats and waxes",714,2495000,1973
