"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,237824628,2011
"Machinery",10,"Manufactured goods classified chiefly by material",106,46675642788,2011
"Machinery",10,"Machinery and transport equipment",107,210869285106,2011
"Machinery",10,"Miscellaneous manufactured articles",108,7111160818,2011
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,12463759,2011
"Electronics",11,"Manufactured goods classified chiefly by material",116,1493878353,2011
"Electronics",11,"Machinery and transport equipment",117,552980072682,2011
"Electronics",11,"Miscellaneous manufactured articles",118,93746783950,2011
"Aircraft",12,"Manufactured goods classified chiefly by material",126,6591072,2011
"Aircraft",12,"Machinery and transport equipment",127,3647427251,2011
"Boilers",13,"Manufactured goods classified chiefly by material",136,16348177209,2011
"Boilers",13,"Machinery and transport equipment",137,13522482585,2011
"Boilers",13,"Miscellaneous manufactured articles",138,667970409,2011
"Ships",14,"Chemicals and related products, n.e.s.",145,755093667,2011
"Ships",14,"Machinery and transport equipment",147,44235507520,2011
"Metal products",15,"Chemicals and related products, n.e.s.",155,759169614,2011
"Metal products",15,"Manufactured goods classified chiefly by material",156,34217199720,2011
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,1042566891,2011
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,1237598319,2011
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,58714921622,2011
"Construction materials and equipment",20,"Machinery and transport equipment",207,33492829489,2011
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,46674614971,2011
"Home and office products",21,"Manufactured goods classified chiefly by material",216,25228118645,2011
"Home and office products",21,"Machinery and transport equipment",217,2919683604,2011
"Home and office products",21,"Miscellaneous manufactured articles",218,17786617512,2011
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,230266216,2011
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,1391985641,2011
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,1478390526,2011
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,611556188,2011
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,512166775,2011
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,729752484,2011
"Food Processing",31,"Food and live animals chiefly for food",310,19232804462,2011
"Food Processing",31,"Beverages and tobacco",311,622971843,2011
"Food Processing",31,"Crude materials, inedible, except fuels",312,40981981,2011
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,45947957,2011
"Food Processing",31,"Manufactured goods classified chiefly by material",316,2795614142,2011
"Food Processing",31,"Miscellaneous manufactured articles",318,5988974919,2011
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,87941401,2011
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,3833734937,2011
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,1202357365,2011
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,131607880,2011
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,16065873550,2011
"Other Chemicals",42,"Food and live animals chiefly for food",420,1673510728,2011
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,669759,2011
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,654264785,2011
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,15174600799,2011
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,7530192597,2011
"Other Chemicals",42,"Miscellaneous manufactured articles",428,16799066067,2011
"Agrochemicals",43,"Food and live animals chiefly for food",430,43524665,2011
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,183434587,2011
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,251141941,2011
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,4989323932,2011
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,1517061475,2011
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,125670686,2011
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,57262061115,2011
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,301025920,2011
"Chemicals and health related products",44,"Machinery and transport equipment",447,2448928623,2011
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,11183195805,2011
"Coal",50,"Mineral fuels, lubricants and related materials",503,4468927895,2011
"Mining",51,"Crude materials, inedible, except fuels",512,606531075,2011
"Mining",51,"Chemicals and related products, n.e.s.",515,3277184870,2011
"Mining",51,"Manufactured goods classified chiefly by material",516,5782783061,2011
"Mining",51,"Miscellaneous manufactured articles",518,16191259777,2011
"Mining",51,"Commodities and transactions not classified elsewhere in the SITC",519,734128,2011
"Oil",52,"Mineral fuels, lubricants and related materials",523,4896090668,2011
"Precious Stones",54,"Crude materials, inedible, except fuels",542,1971025,2011
"Precious Stones",54,"Manufactured goods classified chiefly by material",546,3204945863,2011
"Processed minerals",57,"Crude materials, inedible, except fuels",572,2726825367,2011
"Processed minerals",57,"Manufactured goods classified chiefly by material",576,7108032738,2011
"Processed minerals",57,"Miscellaneous manufactured articles",578,5461602159,2011
"Textile & Fabrics",60,"Crude materials, inedible, except fuels",602,488348400,2011
"Textile & Fabrics",60,"Manufactured goods classified chiefly by material",606,49198734861,2011
"Garments",61,"Crude materials, inedible, except fuels",612,40321579,2011
"Garments",61,"Manufactured goods classified chiefly by material",616,35659656278,2011
"Garments",61,"Miscellaneous manufactured articles",618,216545172688,2011
"Cereals and vegetable oils",70,"Food and live animals chiefly for food",700,318526672,2011
"Cereals and vegetable oils",70,"Crude materials, inedible, except fuels",702,497868640,2011
"Cereals and vegetable oils",70,"Animal and vegetable oils, fats and waxes",704,323363468,2011
"Cereals and vegetable oils",70,"Chemicals and related products, n.e.s.",705,226965270,2011
"Cotton, rice, soy beans and others",71,"Food and live animals chiefly for food",710,1923116171,2011
"Cotton, rice, soy beans and others",71,"Crude materials, inedible, except fuels",712,417215968,2011
"Cotton, rice, soy beans and others",71,"Animal and vegetable oils, fats and waxes",714,3753941,2011
"Cotton, rice, soy beans and others",71,"Manufactured goods classified chiefly by material",716,2376844,2011
"Tropical treecrops and flowers",72,"Food and live animals chiefly for food",720,140890048,2011
"Tropical treecrops and flowers",72,"Crude materials, inedible, except fuels",722,427302060,2011
"Tropical treecrops and flowers",72,"Animal and vegetable oils, fats and waxes",724,52149233,2011
"Tobacco",73,"Beverages and tobacco",731,1140456699,2011
"Fruit",74,"Food and live animals chiefly for food",740,1905122815,2011
"Misc Agriculture",75,"Food and live animals chiefly for food",750,3687499189,2011
"Misc Agriculture",75,"Crude materials, inedible, except fuels",752,1667759570,2011
"Fish & Seafood",80,"Food and live animals chiefly for food",800,16973537292,2011
"Fish & Seafood",80,"Crude materials, inedible, except fuels",802,12910059,2011
"Fish & Seafood",80,"Animal and vegetable oils, fats and waxes",804,91489249,2011
"Meat and eggs",81,"Food and live animals chiefly for food",810,3860830447,2011
"Meat and eggs",81,"Animal and vegetable oils, fats and waxes",814,53619545,2011
"Meat and eggs",81,"Manufactured goods classified chiefly by material",816,437000993,2011
"Meat and eggs",81,"Miscellaneous manufactured articles",818,2160631845,2011
"Animal Fibers",82,"Crude materials, inedible, except fuels",822,498852283,2011
"Animal Fibers",82,"Manufactured goods classified chiefly by material",826,1785287203,2011
"Milk & cheese",83,"Food and live animals chiefly for food",830,79662315,2011
"Milk & cheese",83,"Crude materials, inedible, except fuels",832,2026112,2011
"Milk & cheese",83,"Chemicals and related products, n.e.s.",835,1780308508,2011
"Leather",84,"Crude materials, inedible, except fuels",842,1833129902,2011
"Leather",84,"Manufactured goods classified chiefly by material",846,793638443,2011
"Not classified",90,"Crude materials, inedible, except fuels",902,1514262200,2011
