"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,5131,2000
"Machinery",10,"Manufactured goods classified chiefly by material",106,33799817,2000
"Machinery",10,"Machinery and transport equipment",107,375124602,2000
"Machinery",10,"Miscellaneous manufactured articles",108,5763368,2000
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,162884,2000
"Electronics",11,"Manufactured goods classified chiefly by material",116,1317253,2000
"Electronics",11,"Machinery and transport equipment",117,260491800,2000
"Electronics",11,"Miscellaneous manufactured articles",118,125212691,2000
"Aircraft",12,"Manufactured goods classified chiefly by material",126,0,2000
"Aircraft",12,"Machinery and transport equipment",127,1408573,2000
"Boilers",13,"Manufactured goods classified chiefly by material",136,17908463,2000
"Boilers",13,"Machinery and transport equipment",137,15584365,2000
"Boilers",13,"Miscellaneous manufactured articles",138,106560,2000
"Ships",14,"Chemicals and related products, n.e.s.",145,79714,2000
"Ships",14,"Machinery and transport equipment",147,904232,2000
"Metal products",15,"Chemicals and related products, n.e.s.",155,23172,2000
"Metal products",15,"Manufactured goods classified chiefly by material",156,12813564,2000
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,40986969,2000
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,67491834,2000
"Construction materials and equipment",20,"Machinery and transport equipment",207,119943773,2000
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,350834957,2000
"Home and office products",21,"Manufactured goods classified chiefly by material",216,154980417,2000
"Home and office products",21,"Machinery and transport equipment",217,42028304,2000
"Home and office products",21,"Miscellaneous manufactured articles",218,42411197,2000
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,34488,2000
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,1908122,2000
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,1109569,2000
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,21096,2000
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,5769538,2000
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,98467,2000
"Food Processing",31,"Food and live animals chiefly for food",310,109768729,2000
"Food Processing",31,"Beverages and tobacco",311,3043728,2000
"Food Processing",31,"Crude materials, inedible, except fuels",312,187009,2000
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,131,2000
"Food Processing",31,"Manufactured goods classified chiefly by material",316,3242738,2000
"Food Processing",31,"Miscellaneous manufactured articles",318,23582306,2000
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,5742244,2000
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,5964681,2000
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,2346990,2000
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,6621479,2000
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,1324301,2000
"Other Chemicals",42,"Food and live animals chiefly for food",420,2180141,2000
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,3171,2000
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,20603498,2000
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,2934301,2000
"Other Chemicals",42,"Miscellaneous manufactured articles",428,20316206,2000
"Agrochemicals",43,"Food and live animals chiefly for food",430,612659,2000
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,0,2000
