"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,0,1971
"Machinery",10,"Manufactured goods classified chiefly by material",106,12000,1971
"Machinery",10,"Machinery and transport equipment",107,837000,1971
"Machinery",10,"Miscellaneous manufactured articles",108,0,1971
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,0,1971
"Electronics",11,"Manufactured goods classified chiefly by material",116,0,1971
"Electronics",11,"Machinery and transport equipment",117,67000,1971
"Electronics",11,"Miscellaneous manufactured articles",118,43000,1971
"Aircraft",12,"Machinery and transport equipment",127,3000,1971
"Boilers",13,"Manufactured goods classified chiefly by material",136,22000,1971
"Boilers",13,"Machinery and transport equipment",137,0,1971
"Boilers",13,"Miscellaneous manufactured articles",138,1000,1971
"Ships",14,"Chemicals and related products, n.e.s.",145,2000,1971
"Ships",14,"Machinery and transport equipment",147,1160000,1971
"Metal products",15,"Crude materials, inedible, except fuels",152,1879000,1971
"Metal products",15,"Chemicals and related products, n.e.s.",155,11000,1971
"Metal products",15,"Manufactured goods classified chiefly by material",156,391000,1971
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,849000,1971
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,23000,1971
"Construction materials and equipment",20,"Machinery and transport equipment",207,12000,1971
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,42000,1971
"Home and office products",21,"Manufactured goods classified chiefly by material",216,250000,1971
"Home and office products",21,"Machinery and transport equipment",217,1000,1971
"Home and office products",21,"Miscellaneous manufactured articles",218,107000,1971
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,13000,1971
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,189000,1971
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,1000,1971
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,2000,1971
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,1000,1971
"Food Processing",31,"Food and live animals chiefly for food",310,173000,1971
"Food Processing",31,"Beverages and tobacco",311,0,1971
"Food Processing",31,"Crude materials, inedible, except fuels",312,0,1971
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,0,1971
"Food Processing",31,"Manufactured goods classified chiefly by material",316,0,1971
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,0,1971
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,99000,1971
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,67000,1971
"Other Chemicals",42,"Food and live animals chiefly for food",420,0,1971
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,0,1971
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,44000,1971
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,3000,1971
"Other Chemicals",42,"Miscellaneous manufactured articles",428,11000,1971
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,0,1971
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,0,1971
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,0,1971
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,0,1971
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,6000,1971
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,11000,1971
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,285000,1971
"Chemicals and health related products",44,"Machinery and transport equipment",447,0,1971
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,11000,1971
"Coal",50,"Mineral fuels, lubricants and related materials",503,0,1971
"Mining",51,"Crude materials, inedible, except fuels",512,11000,1971
"Mining",51,"Chemicals and related products, n.e.s.",515,0,1971
"Mining",51,"Manufactured goods classified chiefly by material",516,1049000,1971
"Mining",51,"Miscellaneous manufactured articles",518,75000,1971
"Oil",52,"Mineral fuels, lubricants and related materials",523,2000,1971
"Precious Stones",54,"Manufactured goods classified chiefly by material",546,2000,1971
"Processed minerals",57,"Crude materials, inedible, except fuels",572,313000,1971
"Processed minerals",57,"Manufactured goods classified chiefly by material",576,1000,1971
"Textile & Fabrics",60,"Crude materials, inedible, except fuels",602,366000,1971
"Textile & Fabrics",60,"Manufactured goods classified chiefly by material",606,129000,1971
"Garments",61,"Crude materials, inedible, except fuels",612,2000,1971
"Garments",61,"Manufactured goods classified chiefly by material",616,250000,1971
"Garments",61,"Miscellaneous manufactured articles",618,492000,1971
"Cereals and vegetable oils",70,"Food and live animals chiefly for food",700,143000,1971
"Cereals and vegetable oils",70,"Crude materials, inedible, except fuels",702,31000,1971
"Cereals and vegetable oils",70,"Animal and vegetable oils, fats and waxes",704,529000,1971
"Cereals and vegetable oils",70,"Chemicals and related products, n.e.s.",705,225000,1971
"Cotton, rice, soy beans and others",71,"Food and live animals chiefly for food",710,1318000,1971
"Cotton, rice, soy beans and others",71,"Crude materials, inedible, except fuels",712,1612000,1971
"Tropical treecrops and flowers",72,"Food and live animals chiefly for food",720,0,1971
"Tropical treecrops and flowers",72,"Crude materials, inedible, except fuels",722,10691000,1971
"Tropical treecrops and flowers",72,"Animal and vegetable oils, fats and waxes",724,0,1971
"Tobacco",73,"Beverages and tobacco",731,0,1971
"Fruit",74,"Food and live animals chiefly for food",740,3000,1971
"Misc Agriculture",75,"Food and live animals chiefly for food",750,3671000,1971
"Misc Agriculture",75,"Crude materials, inedible, except fuels",752,649000,1971
"Fish & Seafood",80,"Food and live animals chiefly for food",800,697000,1971
"Fish & Seafood",80,"Crude materials, inedible, except fuels",802,90000,1971
"Fish & Seafood",80,"Animal and vegetable oils, fats and waxes",804,0,1971
"Meat and eggs",81,"Food and live animals chiefly for food",810,1053000,1971
"Meat and eggs",81,"Animal and vegetable oils, fats and waxes",814,0,1971
"Animal Fibers",82,"Crude materials, inedible, except fuels",822,0,1971
"Animal Fibers",82,"Manufactured goods classified chiefly by material",826,0,1971
"Milk & cheese",83,"Food and live animals chiefly for food",830,0,1971
"Milk & cheese",83,"Chemicals and related products, n.e.s.",835,1000,1971
"Leather",84,"Crude materials, inedible, except fuels",842,1166000,1971
"Leather",84,"Manufactured goods classified chiefly by material",846,1000,1971
"Not classified",90,"Crude materials, inedible, except fuels",902,2238000,1971
"Not classified",90,"Mineral fuels, lubricants and related materials",903,10622000,1971
"Not classified",90,"Manufactured goods classified chiefly by material",906,2000,1971
"Not classified",90,"Machinery and transport equipment",907,0,1971
"Not classified",90,"Miscellaneous manufactured articles",908,110000,1971
"Not classified",90,"Commodities and transactions not classified elsewhere in the SITC",909,3081000,1971
