"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,940,1996
"Machinery",10,"Manufactured goods classified chiefly by material",106,9189871,1996
"Machinery",10,"Machinery and transport equipment",107,65928474,1996
"Machinery",10,"Miscellaneous manufactured articles",108,4926861,1996
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,7906,1996
"Electronics",11,"Manufactured goods classified chiefly by material",116,257839,1996
"Electronics",11,"Machinery and transport equipment",117,112928638,1996
"Electronics",11,"Miscellaneous manufactured articles",118,43875271,1996
"Aircraft",12,"Manufactured goods classified chiefly by material",126,0,1996
"Aircraft",12,"Machinery and transport equipment",127,1190821,1996
"Boilers",13,"Manufactured goods classified chiefly by material",136,6590386,1996
"Boilers",13,"Machinery and transport equipment",137,2895414,1996
"Boilers",13,"Miscellaneous manufactured articles",138,33893,1996
"Ships",14,"Chemicals and related products, n.e.s.",145,100236,1996
"Ships",14,"Machinery and transport equipment",147,208986,1996
"Metal products",15,"Chemicals and related products, n.e.s.",155,2048,1996
"Metal products",15,"Manufactured goods classified chiefly by material",156,3327969,1996
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,44064604,1996
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,55239772,1996
"Construction materials and equipment",20,"Machinery and transport equipment",207,5391508,1996
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,128664787,1996
"Home and office products",21,"Manufactured goods classified chiefly by material",216,51607534,1996
"Home and office products",21,"Machinery and transport equipment",217,3516376,1996
"Home and office products",21,"Miscellaneous manufactured articles",218,21364796,1996
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,241285,1996
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,1110278,1996
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,1197270,1996
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,34796,1996
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,5404757,1996
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,12812,1996
"Food Processing",31,"Food and live animals chiefly for food",310,72960617,1996
"Food Processing",31,"Beverages and tobacco",311,731307,1996
"Food Processing",31,"Crude materials, inedible, except fuels",312,4057,1996
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,65276,1996
"Food Processing",31,"Manufactured goods classified chiefly by material",316,821082,1996
"Food Processing",31,"Miscellaneous manufactured articles",318,10184185,1996
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,8427,1996
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,1918708,1996
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,572743,1996
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,3667229,1996
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,1585533,1996
"Other Chemicals",42,"Food and live animals chiefly for food",420,1516004,1996
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,7765,1996
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,0,1996
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,6376233,1996
