"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,0,1988
"Machinery",10,"Manufactured goods classified chiefly by material",106,26970,1988
"Machinery",10,"Machinery and transport equipment",107,100558,1988
"Machinery",10,"Miscellaneous manufactured articles",108,7928,1988
"Electronics",11,"Manufactured goods classified chiefly by material",116,3432,1988
"Electronics",11,"Machinery and transport equipment",117,135491,1988
"Electronics",11,"Miscellaneous manufactured articles",118,243588,1988
"Aircraft",12,"Machinery and transport equipment",127,0,1988
"Boilers",13,"Manufactured goods classified chiefly by material",136,99780,1988
"Boilers",13,"Machinery and transport equipment",137,0,1988
"Boilers",13,"Miscellaneous manufactured articles",138,0,1988
"Ships",14,"Chemicals and related products, n.e.s.",145,0,1988
"Ships",14,"Machinery and transport equipment",147,0,1988
"Metal products",15,"Chemicals and related products, n.e.s.",155,11174,1988
"Metal products",15,"Manufactured goods classified chiefly by material",156,176576,1988
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,15833663,1988
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,274062,1988
"Construction materials and equipment",20,"Machinery and transport equipment",207,0,1988
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,349343,1988
"Home and office products",21,"Manufactured goods classified chiefly by material",216,1400781,1988
"Home and office products",21,"Machinery and transport equipment",217,0,1988
"Home and office products",21,"Miscellaneous manufactured articles",218,167523,1988
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,23756,1988
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,1525237,1988
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,0,1988
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,4180,1988
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,0,1988
"Food Processing",31,"Food and live animals chiefly for food",310,4547397,1988
"Food Processing",31,"Beverages and tobacco",311,0,1988
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,0,1988
"Food Processing",31,"Manufactured goods classified chiefly by material",316,2691,1988
"Food Processing",31,"Miscellaneous manufactured articles",318,0,1988
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,2370,1988
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,15416,1988
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,0,1988
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,0,1988
"Other Chemicals",42,"Food and live animals chiefly for food",420,47978,1988
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,0,1988
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,164706,1988
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,0,1988
"Other Chemicals",42,"Miscellaneous manufactured articles",428,18738,1988
"Agrochemicals",43,"Food and live animals chiefly for food",430,0,1988
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,0,1988
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,0,1988
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,0,1988
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,0,1988
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,90291,1988
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,0,1988
"Chemicals and health related products",44,"Machinery and transport equipment",447,747,1988
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,6014,1988
"Coal",50,"Mineral fuels, lubricants and related materials",503,8123291,1988
"Mining",51,"Crude materials, inedible, except fuels",512,0,1988
"Mining",51,"Chemicals and related products, n.e.s.",515,2188,1988
"Mining",51,"Manufactured goods classified chiefly by material",516,107909,1988
"Mining",51,"Miscellaneous manufactured articles",518,40454,1988
"Mining",51,"Commodities and transactions not classified elsewhere in the SITC",519,0,1988
"Oil",52,"Mineral fuels, lubricants and related materials",523,45061489,1988
"Precious Stones",54,"Manufactured goods classified chiefly by material",546,46188,1988
"Processed minerals",57,"Crude materials, inedible, except fuels",572,294603,1988
"Processed minerals",57,"Manufactured goods classified chiefly by material",576,69940,1988
"Textile & Fabrics",60,"Crude materials, inedible, except fuels",602,2177306,1988
"Textile & Fabrics",60,"Manufactured goods classified chiefly by material",606,2965857,1988
"Garments",61,"Crude materials, inedible, except fuels",612,7586,1988
"Garments",61,"Manufactured goods classified chiefly by material",616,3848501,1988
"Garments",61,"Miscellaneous manufactured articles",618,5749054,1988
"Cereals and vegetable oils",70,"Food and live animals chiefly for food",700,5712841,1988
"Cereals and vegetable oils",70,"Crude materials, inedible, except fuels",702,11804417,1988
"Cereals and vegetable oils",70,"Animal and vegetable oils, fats and waxes",704,327756,1988
"Cereals and vegetable oils",70,"Chemicals and related products, n.e.s.",705,1819707,1988
"Cotton, rice, soy beans and others",71,"Food and live animals chiefly for food",710,8450650,1988
"Cotton, rice, soy beans and others",71,"Crude materials, inedible, except fuels",712,10935115,1988
"Tropical treecrops and flowers",72,"Food and live animals chiefly for food",720,21612,1988
"Tropical treecrops and flowers",72,"Crude materials, inedible, except fuels",722,1441163,1988
"Tropical treecrops and flowers",72,"Animal and vegetable oils, fats and waxes",724,692733,1988
"Tobacco",73,"Beverages and tobacco",731,0,1988
"Fruit",74,"Food and live animals chiefly for food",740,4883,1988
"Misc Agriculture",75,"Food and live animals chiefly for food",750,27097564,1988
"Misc Agriculture",75,"Crude materials, inedible, except fuels",752,25647742,1988
"Fish & Seafood",80,"Food and live animals chiefly for food",800,192064968,1988
"Fish & Seafood",80,"Crude materials, inedible, except fuels",802,469049,1988
"Meat and eggs",81,"Food and live animals chiefly for food",810,3381143,1988
"Meat and eggs",81,"Animal and vegetable oils, fats and waxes",814,9460,1988
"Meat and eggs",81,"Miscellaneous manufactured articles",818,1608,1988
"Animal Fibers",82,"Manufactured goods classified chiefly by material",826,0,1988
"Milk & cheese",83,"Food and live animals chiefly for food",830,0,1988
"Milk & cheese",83,"Crude materials, inedible, except fuels",832,16987,1988
"Milk & cheese",83,"Chemicals and related products, n.e.s.",835,12164,1988
"Leather",84,"Crude materials, inedible, except fuels",842,12409435,1988
"Leather",84,"Manufactured goods classified chiefly by material",846,989154,1988
"Not classified",90,"Crude materials, inedible, except fuels",902,14967917,1988
"Not classified",90,"Chemicals and related products, n.e.s.",905,0,1988
"Not classified",90,"Manufactured goods classified chiefly by material",906,44668,1988
"Not classified",90,"Machinery and transport equipment",907,9391,1988
"Not classified",90,"Miscellaneous manufactured articles",908,90312,1988
"Not classified",90,"Commodities and transactions not classified elsewhere in the SITC",909,431068,1988
