"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,0,1973
"Machinery",10,"Manufactured goods classified chiefly by material",106,320000,1973
"Machinery",10,"Machinery and transport equipment",107,376000,1973
"Machinery",10,"Miscellaneous manufactured articles",108,0,1973
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,1000,1973
"Electronics",11,"Manufactured goods classified chiefly by material",116,1000,1973
"Electronics",11,"Machinery and transport equipment",117,78000,1973
"Electronics",11,"Miscellaneous manufactured articles",118,45000,1973
"Aircraft",12,"Machinery and transport equipment",127,34000,1973
"Boilers",13,"Manufactured goods classified chiefly by material",136,184000,1973
"Boilers",13,"Machinery and transport equipment",137,5000,1973
"Boilers",13,"Miscellaneous manufactured articles",138,1000,1973
"Ships",14,"Chemicals and related products, n.e.s.",145,0,1973
"Ships",14,"Machinery and transport equipment",147,20000,1973
"Metal products",15,"Crude materials, inedible, except fuels",152,7301000,1973
"Metal products",15,"Chemicals and related products, n.e.s.",155,0,1973
"Metal products",15,"Manufactured goods classified chiefly by material",156,3628000,1973
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,18587000,1973
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,1247000,1973
"Construction materials and equipment",20,"Machinery and transport equipment",207,294000,1973
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,303000,1973
"Home and office products",21,"Manufactured goods classified chiefly by material",216,928000,1973
"Home and office products",21,"Machinery and transport equipment",217,1000,1973
"Home and office products",21,"Miscellaneous manufactured articles",218,140000,1973
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,0,1973
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,33000,1973
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,0,1973
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,19000,1973
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,15000,1973
"Food Processing",31,"Food and live animals chiefly for food",310,296000,1973
"Food Processing",31,"Beverages and tobacco",311,0,1973
"Food Processing",31,"Crude materials, inedible, except fuels",312,6000,1973
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,0,1973
"Food Processing",31,"Manufactured goods classified chiefly by material",316,0,1973
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,0,1973
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,92000,1973
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,47000,1973
"Other Chemicals",42,"Food and live animals chiefly for food",420,2000,1973
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,0,1973
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,38000,1973
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,130000,1973
"Other Chemicals",42,"Miscellaneous manufactured articles",428,9000,1973
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,0,1973
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,0,1973
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,4000,1973
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,5000,1973
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,0,1973
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,158000,1973
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,160000,1973
"Chemicals and health related products",44,"Machinery and transport equipment",447,0,1973
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,11000,1973
"Coal",50,"Mineral fuels, lubricants and related materials",503,0,1973
"Mining",51,"Crude materials, inedible, except fuels",512,0,1973
