"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Manufactured goods classified chiefly by material",106,217000,1977
"Machinery",10,"Machinery and transport equipment",107,363000,1977
"Machinery",10,"Miscellaneous manufactured articles",108,0,1977
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,0,1977
"Electronics",11,"Manufactured goods classified chiefly by material",116,44000,1977
"Electronics",11,"Machinery and transport equipment",117,81000,1977
"Electronics",11,"Miscellaneous manufactured articles",118,86000,1977
"Aircraft",12,"Machinery and transport equipment",127,0,1977
"Boilers",13,"Manufactured goods classified chiefly by material",136,13000,1977
"Boilers",13,"Machinery and transport equipment",137,0,1977
"Boilers",13,"Miscellaneous manufactured articles",138,7000,1977
"Ships",14,"Chemicals and related products, n.e.s.",145,0,1977
"Ships",14,"Machinery and transport equipment",147,128000,1977
"Metal products",15,"Crude materials, inedible, except fuels",152,0,1977
"Metal products",15,"Chemicals and related products, n.e.s.",155,0,1977
"Metal products",15,"Manufactured goods classified chiefly by material",156,368000,1977
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,168000,1977
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,1421000,1977
"Construction materials and equipment",20,"Machinery and transport equipment",207,0,1977
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,206000,1977
"Home and office products",21,"Manufactured goods classified chiefly by material",216,1220000,1977
"Home and office products",21,"Machinery and transport equipment",217,0,1977
"Home and office products",21,"Miscellaneous manufactured articles",218,277000,1977
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,0,1977
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,0,1977
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,3000,1977
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,0,1977
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,4000,1977
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,0,1977
"Food Processing",31,"Food and live animals chiefly for food",310,765000,1977
"Food Processing",31,"Beverages and tobacco",311,0,1977
"Food Processing",31,"Manufactured goods classified chiefly by material",316,0,1977
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,0,1977
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,0,1977
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,178000,1977
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,0,1977
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,179000,1977
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,42000,1977
"Other Chemicals",42,"Miscellaneous manufactured articles",428,7000,1977
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,0,1977
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,0,1977
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,1000,1977
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,0,1977
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,0,1977
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,48000,1977
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,81000,1977
"Chemicals and health related products",44,"Machinery and transport equipment",447,0,1977
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,8000,1977
"Coal",50,"Mineral fuels, lubricants and related materials",503,0,1977
"Mining",51,"Crude materials, inedible, except fuels",512,0,1977
"Mining",51,"Chemicals and related products, n.e.s.",515,0,1977
"Mining",51,"Manufactured goods classified chiefly by material",516,138000,1977
"Mining",51,"Miscellaneous manufactured articles",518,170000,1977
"Oil",52,"Mineral fuels, lubricants and related materials",523,0,1977
"Precious Stones",54,"Manufactured goods classified chiefly by material",546,1000,1977
"Processed minerals",57,"Crude materials, inedible, except fuels",572,79000,1977
"Processed minerals",57,"Manufactured goods classified chiefly by material",576,0,1977
"Textile & Fabrics",60,"Crude materials, inedible, except fuels",602,69000,1977
"Textile & Fabrics",60,"Manufactured goods classified chiefly by material",606,1797000,1977
"Garments",61,"Crude materials, inedible, except fuels",612,2000,1977
"Garments",61,"Manufactured goods classified chiefly by material",616,1004000,1977
"Garments",61,"Miscellaneous manufactured articles",618,2376000,1977
"Cereals and vegetable oils",70,"Food and live animals chiefly for food",700,0,1977
"Cereals and vegetable oils",70,"Crude materials, inedible, except fuels",702,437000,1977
"Cereals and vegetable oils",70,"Animal and vegetable oils, fats and waxes",704,924000,1977
"Cereals and vegetable oils",70,"Chemicals and related products, n.e.s.",705,1575000,1977
"Cotton, rice, soy beans and others",71,"Food and live animals chiefly for food",710,3354000,1977
"Cotton, rice, soy beans and others",71,"Crude materials, inedible, except fuels",712,600000,1977
"Tropical treecrops and flowers",72,"Crude materials, inedible, except fuels",722,15516000,1977
"Tropical treecrops and flowers",72,"Animal and vegetable oils, fats and waxes",724,1000,1977
"Tobacco",73,"Beverages and tobacco",731,7000,1977
"Fruit",74,"Food and live animals chiefly for food",740,4000,1977
"Misc Agriculture",75,"Food and live animals chiefly for food",750,14878000,1977
"Misc Agriculture",75,"Crude materials, inedible, except fuels",752,3044000,1977
"Fish & Seafood",80,"Food and live animals chiefly for food",800,27156000,1977
"Fish & Seafood",80,"Crude materials, inedible, except fuels",802,310000,1977
"Meat and eggs",81,"Food and live animals chiefly for food",810,3162000,1977
"Meat and eggs",81,"Animal and vegetable oils, fats and waxes",814,0,1977
"Animal Fibers",82,"Manufactured goods classified chiefly by material",826,0,1977
"Milk & cheese",83,"Food and live animals chiefly for food",830,299000,1977
"Milk & cheese",83,"Crude materials, inedible, except fuels",832,7000,1977
"Milk & cheese",83,"Chemicals and related products, n.e.s.",835,7000,1977
"Leather",84,"Crude materials, inedible, except fuels",842,9265000,1977
"Leather",84,"Manufactured goods classified chiefly by material",846,0,1977
"Not classified",90,"Crude materials, inedible, except fuels",902,0,1977
"Not classified",90,"Mineral fuels, lubricants and related materials",903,50118000,1977
"Not classified",90,"Manufactured goods classified chiefly by material",906,18000,1977
"Not classified",90,"Machinery and transport equipment",907,0,1977
"Not classified",90,"Miscellaneous manufactured articles",908,172000,1977
"Not classified",90,"Commodities and transactions not classified elsewhere in the SITC",909,29000,1977
