"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,0,1989
"Machinery",10,"Manufactured goods classified chiefly by material",106,1350890,1989
"Machinery",10,"Machinery and transport equipment",107,324627,1989
"Machinery",10,"Miscellaneous manufactured articles",108,7987,1989
"Electronics",11,"Manufactured goods classified chiefly by material",116,0,1989
"Electronics",11,"Machinery and transport equipment",117,324881,1989
"Electronics",11,"Miscellaneous manufactured articles",118,145991,1989
"Aircraft",12,"Machinery and transport equipment",127,0,1989
"Boilers",13,"Manufactured goods classified chiefly by material",136,5180,1989
"Boilers",13,"Machinery and transport equipment",137,2474,1989
"Boilers",13,"Miscellaneous manufactured articles",138,0,1989
"Ships",14,"Chemicals and related products, n.e.s.",145,0,1989
"Ships",14,"Machinery and transport equipment",147,614688,1989
"Metal products",15,"Chemicals and related products, n.e.s.",155,0,1989
"Metal products",15,"Manufactured goods classified chiefly by material",156,9137248,1989
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,39955280,1989
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,1080797,1989
"Construction materials and equipment",20,"Machinery and transport equipment",207,30261,1989
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,916712,1989
"Home and office products",21,"Manufactured goods classified chiefly by material",216,2400395,1989
"Home and office products",21,"Machinery and transport equipment",217,0,1989
"Home and office products",21,"Miscellaneous manufactured articles",218,194455,1989
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,0,1989
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,16430,1989
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,3310179,1989
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,0,1989
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,0,1989
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,323765,1989
"Food Processing",31,"Food and live animals chiefly for food",310,5015765,1989
"Food Processing",31,"Beverages and tobacco",311,0,1989
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,0,1989
"Food Processing",31,"Manufactured goods classified chiefly by material",316,0,1989
"Food Processing",31,"Miscellaneous manufactured articles",318,26209,1989
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,42324,1989
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,0,1989
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,341916,1989
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,51970,1989
"Other Chemicals",42,"Food and live animals chiefly for food",420,331727,1989
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,0,1989
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,112120,1989
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,0,1989
"Other Chemicals",42,"Miscellaneous manufactured articles",428,19612,1989
"Agrochemicals",43,"Food and live animals chiefly for food",430,0,1989
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,0,1989
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,4114,1989
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,0,1989
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,24033,1989
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,361788,1989
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,1247074,1989
"Chemicals and health related products",44,"Machinery and transport equipment",447,0,1989
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,49215,1989
"Coal",50,"Mineral fuels, lubricants and related materials",503,15811051,1989
"Mining",51,"Crude materials, inedible, except fuels",512,847576,1989
"Mining",51,"Chemicals and related products, n.e.s.",515,0,1989
"Mining",51,"Manufactured goods classified chiefly by material",516,0,1989
"Mining",51,"Miscellaneous manufactured articles",518,28878,1989
"Mining",51,"Commodities and transactions not classified elsewhere in the SITC",519,0,1989
"Oil",52,"Mineral fuels, lubricants and related materials",523,163991786,1989
"Precious Stones",54,"Crude materials, inedible, except fuels",542,0,1989
"Precious Stones",54,"Manufactured goods classified chiefly by material",546,187816,1989
"Processed minerals",57,"Crude materials, inedible, except fuels",572,1289563,1989
"Processed minerals",57,"Manufactured goods classified chiefly by material",576,360773,1989
"Textile & Fabrics",60,"Crude materials, inedible, except fuels",602,2397392,1989
"Textile & Fabrics",60,"Manufactured goods classified chiefly by material",606,2987617,1989
"Garments",61,"Crude materials, inedible, except fuels",612,16410,1989
"Garments",61,"Manufactured goods classified chiefly by material",616,6449688,1989
"Garments",61,"Miscellaneous manufactured articles",618,14861076,1989
"Cereals and vegetable oils",70,"Food and live animals chiefly for food",700,15483460,1989
"Cereals and vegetable oils",70,"Crude materials, inedible, except fuels",702,9337232,1989
"Cereals and vegetable oils",70,"Animal and vegetable oils, fats and waxes",704,206635,1989
"Cereals and vegetable oils",70,"Chemicals and related products, n.e.s.",705,1400579,1989
"Cotton, rice, soy beans and others",71,"Food and live animals chiefly for food",710,143978370,1989
"Cotton, rice, soy beans and others",71,"Crude materials, inedible, except fuels",712,10158558,1989
"Cotton, rice, soy beans and others",71,"Manufactured goods classified chiefly by material",716,42633,1989
"Tropical treecrops and flowers",72,"Food and live animals chiefly for food",720,12528,1989
"Tropical treecrops and flowers",72,"Crude materials, inedible, except fuels",722,8618968,1989
"Tobacco",73,"Beverages and tobacco",731,0,1989
"Fruit",74,"Food and live animals chiefly for food",740,78191,1989
"Misc Agriculture",75,"Food and live animals chiefly for food",750,42116345,1989
"Misc Agriculture",75,"Crude materials, inedible, except fuels",752,13021759,1989
