"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,386833,2009
"Machinery",10,"Manufactured goods classified chiefly by material",106,352780468,2009
"Machinery",10,"Machinery and transport equipment",107,1915991276,2009
"Machinery",10,"Miscellaneous manufactured articles",108,81771794,2009
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,1340417,2009
"Electronics",11,"Manufactured goods classified chiefly by material",116,17853131,2009
"Electronics",11,"Machinery and transport equipment",117,4522886600,2009
"Electronics",11,"Miscellaneous manufactured articles",118,652950075,2009
"Aircraft",12,"Manufactured goods classified chiefly by material",126,76667,2009
"Aircraft",12,"Machinery and transport equipment",127,33904565,2009
"Boilers",13,"Manufactured goods classified chiefly by material",136,196351374,2009
"Boilers",13,"Machinery and transport equipment",137,180748492,2009
"Boilers",13,"Miscellaneous manufactured articles",138,922467,2009
"Ships",14,"Chemicals and related products, n.e.s.",145,744138,2009
"Ships",14,"Machinery and transport equipment",147,328960036,2009
"Metal products",15,"Chemicals and related products, n.e.s.",155,752243,2009
"Metal products",15,"Manufactured goods classified chiefly by material",156,269857964,2009
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,366307688,2009
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,11066999,2009
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,831212883,2009
"Construction materials and equipment",20,"Machinery and transport equipment",207,816754557,2009
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,3064378483,2009
"Home and office products",21,"Manufactured goods classified chiefly by material",216,339125974,2009
"Home and office products",21,"Machinery and transport equipment",217,17790274,2009
"Home and office products",21,"Miscellaneous manufactured articles",218,110520707,2009
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,299756,2009
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,12652890,2009
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,5878948,2009
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,1643596,2009
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,17990691,2009
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,9584573,2009
"Food Processing",31,"Food and live animals chiefly for food",310,667786167,2009
"Food Processing",31,"Beverages and tobacco",311,19202297,2009
"Food Processing",31,"Crude materials, inedible, except fuels",312,5277519,2009
