"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,0,1995
"Machinery",10,"Manufactured goods classified chiefly by material",106,2942960,1995
"Machinery",10,"Machinery and transport equipment",107,37473399,1995
"Machinery",10,"Miscellaneous manufactured articles",108,4366952,1995
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,246374,1995
"Electronics",11,"Manufactured goods classified chiefly by material",116,161696,1995
"Electronics",11,"Machinery and transport equipment",117,24676366,1995
"Electronics",11,"Miscellaneous manufactured articles",118,26247990,1995
"Aircraft",12,"Manufactured goods classified chiefly by material",126,0,1995
"Aircraft",12,"Machinery and transport equipment",127,6563496,1995
"Boilers",13,"Manufactured goods classified chiefly by material",136,2518788,1995
"Boilers",13,"Machinery and transport equipment",137,550157,1995
"Boilers",13,"Miscellaneous manufactured articles",138,29811,1995
"Ships",14,"Chemicals and related products, n.e.s.",145,1191,1995
"Ships",14,"Machinery and transport equipment",147,801185,1995
"Metal products",15,"Chemicals and related products, n.e.s.",155,0,1995
"Metal products",15,"Manufactured goods classified chiefly by material",156,736051,1995
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,46881625,1995
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,33209498,1995
"Construction materials and equipment",20,"Machinery and transport equipment",207,1791659,1995
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,72184388,1995
"Home and office products",21,"Manufactured goods classified chiefly by material",216,44122625,1995
"Home and office products",21,"Machinery and transport equipment",217,4840071,1995
"Home and office products",21,"Miscellaneous manufactured articles",218,12114780,1995
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,265194,1995
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,333229,1995
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,1383711,1995
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,0,1995
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,1536818,1995
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,306127,1995
"Food Processing",31,"Food and live animals chiefly for food",310,49800004,1995
"Food Processing",31,"Beverages and tobacco",311,277936,1995
"Food Processing",31,"Crude materials, inedible, except fuels",312,0,1995
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,29812,1995
"Food Processing",31,"Manufactured goods classified chiefly by material",316,606918,1995
"Food Processing",31,"Miscellaneous manufactured articles",318,6552829,1995
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,167875,1995
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,1985394,1995
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,225089,1995
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,3270878,1995
