"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,0,1985
"Machinery",10,"Manufactured goods classified chiefly by material",106,15520,1985
"Machinery",10,"Machinery and transport equipment",107,214642,1985
"Machinery",10,"Miscellaneous manufactured articles",108,810,1985
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,0,1985
"Electronics",11,"Manufactured goods classified chiefly by material",116,0,1985
"Electronics",11,"Machinery and transport equipment",117,34449,1985
"Electronics",11,"Miscellaneous manufactured articles",118,17908,1985
"Aircraft",12,"Machinery and transport equipment",127,0,1985
"Boilers",13,"Manufactured goods classified chiefly by material",136,793,1985
"Boilers",13,"Machinery and transport equipment",137,0,1985
"Boilers",13,"Miscellaneous manufactured articles",138,0,1985
"Ships",14,"Chemicals and related products, n.e.s.",145,0,1985
"Ships",14,"Machinery and transport equipment",147,0,1985
"Metal products",15,"Chemicals and related products, n.e.s.",155,0,1985
"Metal products",15,"Manufactured goods classified chiefly by material",156,642840,1985
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,1427914,1985
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,64760,1985
"Construction materials and equipment",20,"Machinery and transport equipment",207,2209,1985
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,65232,1985
"Home and office products",21,"Manufactured goods classified chiefly by material",216,443366,1985
"Home and office products",21,"Machinery and transport equipment",217,0,1985
"Home and office products",21,"Miscellaneous manufactured articles",218,140218,1985
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,0,1985
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,140845,1985
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,0,1985
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,0,1985
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,35533,1985
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,0,1985
"Food Processing",31,"Food and live animals chiefly for food",310,5751757,1985
"Food Processing",31,"Beverages and tobacco",311,0,1985
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,0,1985
"Food Processing",31,"Manufactured goods classified chiefly by material",316,0,1985
"Food Processing",31,"Miscellaneous manufactured articles",318,0,1985
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,0,1985
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,0,1985
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,12856,1985
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,4130,1985
"Other Chemicals",42,"Food and live animals chiefly for food",420,31837,1985
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,0,1985
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,752191,1985
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,0,1985
"Other Chemicals",42,"Miscellaneous manufactured articles",428,6242,1985
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,0,1985
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,0,1985
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,0,1985
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,0,1985
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,8223,1985
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,104783,1985
"Chemicals and health related products",44,"Machinery and transport equipment",447,0,1985
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,33971,1985
"Coal",50,"Mineral fuels, lubricants and related materials",503,15955004,1985
