"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,923000,1976
"Machinery",10,"Manufactured goods classified chiefly by material",106,3307236000,1976
"Machinery",10,"Machinery and transport equipment",107,19448610000,1976
"Machinery",10,"Miscellaneous manufactured articles",108,336262000,1976
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,3987000,1976
"Electronics",11,"Manufactured goods classified chiefly by material",116,32260000,1976
"Electronics",11,"Machinery and transport equipment",117,10366718000,1976
"Electronics",11,"Miscellaneous manufactured articles",118,2326193000,1976
"Aircraft",12,"Manufactured goods classified chiefly by material",126,122000,1976
"Aircraft",12,"Machinery and transport equipment",127,36763000,1976
"Boilers",13,"Manufactured goods classified chiefly by material",136,616610000,1976
"Boilers",13,"Machinery and transport equipment",137,164057000,1976
"Boilers",13,"Miscellaneous manufactured articles",138,176646000,1976
"Ships",14,"Chemicals and related products, n.e.s.",145,59705000,1976
"Ships",14,"Machinery and transport equipment",147,5138839000,1976
"Metal products",15,"Crude materials, inedible, except fuels",152,10184000,1976
"Metal products",15,"Chemicals and related products, n.e.s.",155,44599000,1976
"Metal products",15,"Manufactured goods classified chiefly by material",156,8771635000,1976
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,34555000,1976
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,2039931000,1976
"Construction materials and equipment",20,"Machinery and transport equipment",207,559176000,1976
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,183042000,1976
"Home and office products",21,"Manufactured goods classified chiefly by material",216,898483000,1976
"Home and office products",21,"Machinery and transport equipment",217,155432000,1976
"Home and office products",21,"Miscellaneous manufactured articles",218,846032000,1976
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,45012000,1976
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,7238000,1976
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,265520000,1976
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,4509000,1976
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,12077000,1976
