"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,1173000,1982
"Machinery",10,"Manufactured goods classified chiefly by material",106,7969844000,1982
"Machinery",10,"Machinery and transport equipment",107,55835315000,1982
"Machinery",10,"Miscellaneous manufactured articles",108,372714000,1982
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,25173000,1982
"Electronics",11,"Manufactured goods classified chiefly by material",116,87839000,1982
"Electronics",11,"Machinery and transport equipment",117,26600159000,1982
"Electronics",11,"Miscellaneous manufactured articles",118,7542397000,1982
"Aircraft",12,"Machinery and transport equipment",127,389625000,1982
"Boilers",13,"Manufactured goods classified chiefly by material",136,978935000,1982
"Boilers",13,"Machinery and transport equipment",137,522918000,1982
"Boilers",13,"Miscellaneous manufactured articles",138,606167000,1982
"Ships",14,"Chemicals and related products, n.e.s.",145,37785000,1982
"Ships",14,"Machinery and transport equipment",147,3256820000,1982
"Ships",14,"Miscellaneous manufactured articles",148,166000,1982
"Metal products",15,"Crude materials, inedible, except fuels",152,10971000,1982
"Metal products",15,"Chemicals and related products, n.e.s.",155,101319000,1982
"Metal products",15,"Manufactured goods classified chiefly by material",156,11437929000,1982
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,36276000,1982
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,4112516000,1982
"Construction materials and equipment",20,"Machinery and transport equipment",207,1751151000,1982
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,447625000,1982
"Home and office products",21,"Manufactured goods classified chiefly by material",216,1542853000,1982
"Home and office products",21,"Machinery and transport equipment",217,523594000,1982
"Home and office products",21,"Miscellaneous manufactured articles",218,1925179000,1982
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,26298000,1982
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,7819000,1982
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,514164000,1982
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,4021000,1982
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,28074000,1982
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,228932000,1982
"Food Processing",31,"Food and live animals chiefly for food",310,412594000,1982
"Food Processing",31,"Beverages and tobacco",311,37374000,1982
"Food Processing",31,"Crude materials, inedible, except fuels",312,118000,1982
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,15357000,1982
"Food Processing",31,"Manufactured goods classified chiefly by material",316,21814000,1982
"Food Processing",31,"Miscellaneous manufactured articles",318,10197000,1982
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,3543000,1982
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,36418000,1982
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,109726000,1982
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,2067000,1982
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,543629000,1982
"Other Chemicals",42,"Food and live animals chiefly for food",420,18155000,1982
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,2000,1982
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,45495000,1982
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,550686000,1982
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,623630000,1982
"Other Chemicals",42,"Miscellaneous manufactured articles",428,269455000,1982
"Agrochemicals",43,"Food and live animals chiefly for food",430,307000,1982
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,4119000,1982
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,25977000,1982
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,197062000,1982
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,461864000,1982
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,143319000,1982
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,4761075000,1982
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,41317000,1982
"Chemicals and health related products",44,"Machinery and transport equipment",447,304918000,1982
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,2082576000,1982
"Coal",50,"Mineral fuels, lubricants and related materials",503,181468000,1982
"Mining",51,"Crude materials, inedible, except fuels",512,45862000,1982
"Mining",51,"Chemicals and related products, n.e.s.",515,162230000,1982
"Mining",51,"Manufactured goods classified chiefly by material",516,760918000,1982
"Mining",51,"Miscellaneous manufactured articles",518,82290000,1982
"Mining",51,"Commodities and transactions not classified elsewhere in the SITC",519,19682000,1982
"Oil",52,"Mineral fuels, lubricants and related materials",523,129900000,1982
"Precious Stones",54,"Crude materials, inedible, except fuels",542,6863000,1982
"Precious Stones",54,"Manufactured goods classified chiefly by material",546,57020000,1982
"Processed minerals",57,"Crude materials, inedible, except fuels",572,96471000,1982
"Processed minerals",57,"Mineral fuels, lubricants and related materials",573,83000,1982
"Processed minerals",57,"Manufactured goods classified chiefly by material",576,569208000,1982
"Textile & Fabrics",60,"Crude materials, inedible, except fuels",602,11747000,1982
"Textile & Fabrics",60,"Manufactured goods classified chiefly by material",606,4490803000,1982
"Garments",61,"Crude materials, inedible, except fuels",612,48081000,1982
"Garments",61,"Manufactured goods classified chiefly by material",616,344373000,1982
"Garments",61,"Miscellaneous manufactured articles",618,828283000,1982
"Cereals and vegetable oils",70,"Food and live animals chiefly for food",700,2851000,1982
"Cereals and vegetable oils",70,"Crude materials, inedible, except fuels",702,758000,1982
"Cereals and vegetable oils",70,"Animal and vegetable oils, fats and waxes",704,23551000,1982
"Cereals and vegetable oils",70,"Chemicals and related products, n.e.s.",705,41185000,1982
"Cotton, rice, soy beans and others",71,"Food and live animals chiefly for food",710,104587000,1982
"Cotton, rice, soy beans and others",71,"Crude materials, inedible, except fuels",712,7897000,1982
