"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,21225306,1989
"Machinery",10,"Manufactured goods classified chiefly by material",106,7342174731,1989
"Machinery",10,"Machinery and transport equipment",107,103140008425,1989
"Machinery",10,"Miscellaneous manufactured articles",108,1463250029,1989
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,32182496,1989
"Electronics",11,"Manufactured goods classified chiefly by material",116,146224454,1989
"Electronics",11,"Machinery and transport equipment",117,67928423232,1989
"Electronics",11,"Miscellaneous manufactured articles",118,10362488390,1989
"Aircraft",12,"Manufactured goods classified chiefly by material",126,17791202,1989
"Aircraft",12,"Machinery and transport equipment",127,744965977,1989
"Boilers",13,"Manufactured goods classified chiefly by material",136,2235529495,1989
"Boilers",13,"Machinery and transport equipment",137,916147332,1989
"Boilers",13,"Miscellaneous manufactured articles",138,33631342,1989
"Ships",14,"Chemicals and related products, n.e.s.",145,40587965,1989
"Ships",14,"Machinery and transport equipment",147,4789138255,1989
"Metal products",15,"Crude materials, inedible, except fuels",152,472,1989
"Metal products",15,"Chemicals and related products, n.e.s.",155,119770788,1989
"Metal products",15,"Manufactured goods classified chiefly by material",156,10220661871,1989
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,21213000,1989
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,0,1989
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,2637615973,1989
"Construction materials and equipment",20,"Machinery and transport equipment",207,1288075194,1989
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,346509692,1989
"Home and office products",21,"Manufactured goods classified chiefly by material",216,1243766228,1989
"Home and office products",21,"Machinery and transport equipment",217,53030341,1989
"Home and office products",21,"Miscellaneous manufactured articles",218,3013417130,1989
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,11662828,1989
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,34225208,1989
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,500081128,1989
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,7116008,1989
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,52859941,1989
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,202428905,1989
"Food Processing",31,"Food and live animals chiefly for food",310,314117507,1989
"Food Processing",31,"Beverages and tobacco",311,7759323,1989
"Food Processing",31,"Crude materials, inedible, except fuels",312,482466,1989
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,18688771,1989
"Food Processing",31,"Manufactured goods classified chiefly by material",316,39949788,1989
"Food Processing",31,"Miscellaneous manufactured articles",318,122513642,1989
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,1262294,1989
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,766288514,1989
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,251419084,1989
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,3066264,1989
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,643669246,1989
"Other Chemicals",42,"Food and live animals chiefly for food",420,52334382,1989
