"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,26451125,2001
"Machinery",10,"Manufactured goods classified chiefly by material",106,9233448043,2001
"Machinery",10,"Machinery and transport equipment",107,145317471755,2001
"Machinery",10,"Miscellaneous manufactured articles",108,2864334448,2001
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,28204862,2001
"Electronics",11,"Manufactured goods classified chiefly by material",116,189870338,2001
"Electronics",11,"Machinery and transport equipment",117,105323404088,2001
"Electronics",11,"Miscellaneous manufactured articles",118,17674340209,2001
"Aircraft",12,"Manufactured goods classified chiefly by material",126,17350658,2001
"Aircraft",12,"Machinery and transport equipment",127,3285548435,2001
"Boilers",13,"Manufactured goods classified chiefly by material",136,2287151934,2001
"Boilers",13,"Machinery and transport equipment",137,1244547085,2001
"Boilers",13,"Miscellaneous manufactured articles",138,20213215,2001
"Ships",14,"Chemicals and related products, n.e.s.",145,72036650,2001
"Ships",14,"Machinery and transport equipment",147,7146604797,2001
"Metal products",15,"Chemicals and related products, n.e.s.",155,229195617,2001
"Metal products",15,"Manufactured goods classified chiefly by material",156,10762264180,2001
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,9983213,2001
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,5337,2001
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,4244622486,2001
"Construction materials and equipment",20,"Machinery and transport equipment",207,1493012762,2001
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,389777512,2001
"Home and office products",21,"Manufactured goods classified chiefly by material",216,728536874,2001
"Home and office products",21,"Machinery and transport equipment",217,9030762,2001
"Home and office products",21,"Miscellaneous manufactured articles",218,3799121699,2001
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,42324603,2001
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,33054129,2001
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,788040015,2001
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,9609099,2001
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,66824953,2001
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,331527247,2001
"Food Processing",31,"Food and live animals chiefly for food",310,502402082,2001
"Food Processing",31,"Beverages and tobacco",311,19421746,2001
"Food Processing",31,"Crude materials, inedible, except fuels",312,513100,2001
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,24365939,2001
"Food Processing",31,"Manufactured goods classified chiefly by material",316,60538362,2001
"Food Processing",31,"Miscellaneous manufactured articles",318,444230206,2001
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,3566641,2001
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,1450933785,2001
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,457802476,2001
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,7114461,2001
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,724030357,2001
"Other Chemicals",42,"Food and live animals chiefly for food",420,65045157,2001
