"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,32838489,1988
"Machinery",10,"Manufactured goods classified chiefly by material",106,7103546402,1988
"Machinery",10,"Machinery and transport equipment",107,96920636603,1988
"Machinery",10,"Miscellaneous manufactured articles",108,1255284084,1988
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,29490341,1988
"Electronics",11,"Manufactured goods classified chiefly by material",116,147399237,1988
"Electronics",11,"Machinery and transport equipment",117,70335247491,1988
"Electronics",11,"Miscellaneous manufactured articles",118,9576988903,1988
"Aircraft",12,"Manufactured goods classified chiefly by material",126,14461298,1988
"Aircraft",12,"Machinery and transport equipment",127,563709452,1988
"Boilers",13,"Manufactured goods classified chiefly by material",136,2049833627,1988
"Boilers",13,"Machinery and transport equipment",137,967989257,1988
"Boilers",13,"Miscellaneous manufactured articles",138,21689336,1988
"Ships",14,"Chemicals and related products, n.e.s.",145,39947807,1988
"Ships",14,"Machinery and transport equipment",147,4156569248,1988
"Metal products",15,"Crude materials, inedible, except fuels",152,252507,1988
"Metal products",15,"Chemicals and related products, n.e.s.",155,138203933,1988
"Metal products",15,"Manufactured goods classified chiefly by material",156,10126893148,1988
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,19102796,1988
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,2703397654,1988
"Construction materials and equipment",20,"Machinery and transport equipment",207,1416147665,1988
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,527918568,1988
"Home and office products",21,"Manufactured goods classified chiefly by material",216,1289214741,1988
"Home and office products",21,"Machinery and transport equipment",217,74764847,1988
"Home and office products",21,"Miscellaneous manufactured articles",218,3249858834,1988
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,11995858,1988
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,18468926,1988
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,560856261,1988
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,8088151,1988
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,52607783,1988
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,141835437,1988
"Food Processing",31,"Food and live animals chiefly for food",310,351603060,1988
"Food Processing",31,"Beverages and tobacco",311,11639795,1988
"Food Processing",31,"Crude materials, inedible, except fuels",312,311292,1988
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,22052557,1988
"Food Processing",31,"Manufactured goods classified chiefly by material",316,36783608,1988
"Food Processing",31,"Miscellaneous manufactured articles",318,123847513,1988
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,1124851,1988
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,915341776,1988
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,162505294,1988
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,1777892,1988
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,612706579,1988
"Other Chemicals",42,"Food and live animals chiefly for food",420,58499385,1988
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,3980,1988
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,32531098,1988
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,1333000084,1988
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,407189831,1988
"Other Chemicals",42,"Miscellaneous manufactured articles",428,1054309049,1988
"Agrochemicals",43,"Food and live animals chiefly for food",430,379722,1988
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,13954623,1988
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,18124960,1988
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,392321918,1988
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,512805515,1988
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,212572154,1988
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,6833711264,1988
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,73912490,1988
"Chemicals and health related products",44,"Machinery and transport equipment",447,932455301,1988
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,5531336109,1988
"Coal",50,"Mineral fuels, lubricants and related materials",503,257602183,1988
"Mining",51,"Crude materials, inedible, except fuels",512,73427186,1988
"Mining",51,"Chemicals and related products, n.e.s.",515,195819542,1988
"Mining",51,"Manufactured goods classified chiefly by material",516,469192795,1988
"Mining",51,"Miscellaneous manufactured articles",518,102865841,1988
"Mining",51,"Commodities and transactions not classified elsewhere in the SITC",519,113393979,1988
"Oil",52,"Mineral fuels, lubricants and related materials",523,56381532,1988
"Precious Stones",54,"Crude materials, inedible, except fuels",542,6399486,1988
"Precious Stones",54,"Manufactured goods classified chiefly by material",546,104817271,1988
"Processed minerals",57,"Crude materials, inedible, except fuels",572,127674235,1988
"Processed minerals",57,"Mineral fuels, lubricants and related materials",573,7774,1988
"Processed minerals",57,"Manufactured goods classified chiefly by material",576,431105493,1988
"Processed minerals",57,"Miscellaneous manufactured articles",578,45679694,1988
"Textile & Fabrics",60,"Crude materials, inedible, except fuels",602,186442121,1988
"Textile & Fabrics",60,"Manufactured goods classified chiefly by material",606,4228946467,1988
"Garments",61,"Crude materials, inedible, except fuels",612,60615291,1988
"Garments",61,"Manufactured goods classified chiefly by material",616,338431950,1988
"Garments",61,"Miscellaneous manufactured articles",618,742687957,1988
"Cereals and vegetable oils",70,"Food and live animals chiefly for food",700,887459,1988
"Cereals and vegetable oils",70,"Crude materials, inedible, except fuels",702,466062,1988
"Cereals and vegetable oils",70,"Animal and vegetable oils, fats and waxes",704,18411089,1988
"Cereals and vegetable oils",70,"Chemicals and related products, n.e.s.",705,17938830,1988
"Cotton, rice, soy beans and others",71,"Food and live animals chiefly for food",710,5124481,1988
"Cotton, rice, soy beans and others",71,"Crude materials, inedible, except fuels",712,4832043,1988
"Cotton, rice, soy beans and others",71,"Animal and vegetable oils, fats and waxes",714,35074,1988
