"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,1417000,1983
"Machinery",10,"Manufactured goods classified chiefly by material",106,5405664000,1983
"Machinery",10,"Machinery and transport equipment",107,57146562000,1983
"Machinery",10,"Miscellaneous manufactured articles",108,291937000,1983
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,21634000,1983
"Electronics",11,"Manufactured goods classified chiefly by material",116,93311000,1983
"Electronics",11,"Machinery and transport equipment",117,31906825000,1983
"Electronics",11,"Miscellaneous manufactured articles",118,7520103000,1983
"Aircraft",12,"Machinery and transport equipment",127,195511000,1983
"Boilers",13,"Manufactured goods classified chiefly by material",136,982870000,1983
"Boilers",13,"Machinery and transport equipment",137,627479000,1983
"Boilers",13,"Miscellaneous manufactured articles",138,716795000,1983
"Ships",14,"Chemicals and related products, n.e.s.",145,29895000,1983
"Ships",14,"Machinery and transport equipment",147,3091162000,1983
"Ships",14,"Miscellaneous manufactured articles",148,279000,1983
"Metal products",15,"Crude materials, inedible, except fuels",152,25673000,1983
"Metal products",15,"Chemicals and related products, n.e.s.",155,112439000,1983
"Metal products",15,"Manufactured goods classified chiefly by material",156,9774390000,1983
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,38911000,1983
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,3966918000,1983
"Construction materials and equipment",20,"Machinery and transport equipment",207,1758196000,1983
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,484143000,1983
"Home and office products",21,"Manufactured goods classified chiefly by material",216,1633374000,1983
"Home and office products",21,"Machinery and transport equipment",217,696030000,1983
"Home and office products",21,"Miscellaneous manufactured articles",218,2070337000,1983
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,17129000,1983
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,7478000,1983
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,487865000,1983
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,2985000,1983
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,33949000,1983
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,229376000,1983
"Food Processing",31,"Food and live animals chiefly for food",310,358025000,1983
"Food Processing",31,"Beverages and tobacco",311,104358000,1983
"Food Processing",31,"Crude materials, inedible, except fuels",312,80000,1983
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,13192000,1983
"Food Processing",31,"Manufactured goods classified chiefly by material",316,23302000,1983
"Food Processing",31,"Miscellaneous manufactured articles",318,17693000,1983
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,4407000,1983
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,48633000,1983
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,107675000,1983
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,1940000,1983
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,531463000,1983
"Other Chemicals",42,"Food and live animals chiefly for food",420,19780000,1983
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,55000,1983
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,35401000,1983
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,628944000,1983
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,634511000,1983
"Other Chemicals",42,"Miscellaneous manufactured articles",428,280862000,1983
"Agrochemicals",43,"Food and live animals chiefly for food",430,369000,1983
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,6864000,1983
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,28011000,1983
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,122554000,1983
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,468494000,1983
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,157051000,1983
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,5276146000,1983
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,49849000,1983
"Chemicals and health related products",44,"Machinery and transport equipment",447,422407000,1983
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,2348272000,1983
"Coal",50,"Mineral fuels, lubricants and related materials",503,182895000,1983
"Mining",51,"Crude materials, inedible, except fuels",512,43333000,1983
"Mining",51,"Chemicals and related products, n.e.s.",515,191330000,1983
"Mining",51,"Manufactured goods classified chiefly by material",516,989809000,1983
"Mining",51,"Miscellaneous manufactured articles",518,93518000,1983
"Mining",51,"Commodities and transactions not classified elsewhere in the SITC",519,34035000,1983
"Oil",52,"Mineral fuels, lubricants and related materials",523,87825000,1983
"Precious Stones",54,"Crude materials, inedible, except fuels",542,3693000,1983
