"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,400000,1973
"Machinery",10,"Manufactured goods classified chiefly by material",106,1528256000,1973
"Machinery",10,"Machinery and transport equipment",107,9416768000,1973
"Machinery",10,"Miscellaneous manufactured articles",108,212401000,1973
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,6864000,1973
"Electronics",11,"Manufactured goods classified chiefly by material",116,15699000,1973
"Electronics",11,"Machinery and transport equipment",117,5556322000,1973
"Electronics",11,"Miscellaneous manufactured articles",118,1457243000,1973
"Aircraft",12,"Machinery and transport equipment",127,54269000,1973
"Boilers",13,"Manufactured goods classified chiefly by material",136,298591000,1973
"Boilers",13,"Machinery and transport equipment",137,125297000,1973
"Boilers",13,"Miscellaneous manufactured articles",138,155593000,1973
"Ships",14,"Chemicals and related products, n.e.s.",145,36204000,1973
"Ships",14,"Machinery and transport equipment",147,954688000,1973
"Metal products",15,"Crude materials, inedible, except fuels",152,5657000,1973
"Metal products",15,"Chemicals and related products, n.e.s.",155,27899000,1973
"Metal products",15,"Manufactured goods classified chiefly by material",156,4381997000,1973
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,28387000,1973
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,928693000,1973
"Construction materials and equipment",20,"Machinery and transport equipment",207,338331000,1973
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,149998000,1973
"Home and office products",21,"Manufactured goods classified chiefly by material",216,607322000,1973
"Home and office products",21,"Machinery and transport equipment",217,189513000,1973
"Home and office products",21,"Miscellaneous manufactured articles",218,451136000,1973
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,11544000,1973
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,3386000,1973
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,143886000,1973
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,2113000,1973
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,5642000,1973
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,68952000,1973
"Food Processing",31,"Food and live animals chiefly for food",310,132208000,1973
"Food Processing",31,"Beverages and tobacco",311,3917000,1973
"Food Processing",31,"Crude materials, inedible, except fuels",312,36000,1973
