"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,64307400,2007
"Machinery",10,"Manufactured goods classified chiefly by material",106,18499135662,2007
"Machinery",10,"Machinery and transport equipment",107,272576343260,2007
"Machinery",10,"Miscellaneous manufactured articles",108,5301066653,2007
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,39381964,2007
"Electronics",11,"Manufactured goods classified chiefly by material",116,267671147,2007
"Electronics",11,"Machinery and transport equipment",117,127081392453,2007
"Electronics",11,"Miscellaneous manufactured articles",118,20878848413,2007
"Aircraft",12,"Manufactured goods classified chiefly by material",126,70741321,2007
"Aircraft",12,"Machinery and transport equipment",127,5176868635,2007
"Boilers",13,"Manufactured goods classified chiefly by material",136,4332569926,2007
"Boilers",13,"Machinery and transport equipment",137,2535463192,2007
"Boilers",13,"Miscellaneous manufactured articles",138,26588347,2007
"Ships",14,"Chemicals and related products, n.e.s.",145,263793889,2007
"Ships",14,"Machinery and transport equipment",147,7365254106,2007
"Metal products",15,"Crude materials, inedible, except fuels",152,130354,2007
"Metal products",15,"Chemicals and related products, n.e.s.",155,222332290,2007
"Metal products",15,"Manufactured goods classified chiefly by material",156,26694385074,2007
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,17986152,2007
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,103900,2007
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,7275602696,2007
"Construction materials and equipment",20,"Machinery and transport equipment",207,2631799716,2007
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,945622314,2007
"Home and office products",21,"Manufactured goods classified chiefly by material",216,1535749965,2007
"Home and office products",21,"Machinery and transport equipment",217,19800402,2007
"Home and office products",21,"Miscellaneous manufactured articles",218,4481325143,2007
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,112087448,2007
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,56246500,2007
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,664067727,2007
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,16710328,2007
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,110582577,2007
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,637149715,2007
"Food Processing",31,"Food and live animals chiefly for food",310,784337011,2007
"Food Processing",31,"Beverages and tobacco",311,61205156,2007
"Food Processing",31,"Crude materials, inedible, except fuels",312,2324848,2007
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,21965303,2007
