"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,782000,1975
"Machinery",10,"Manufactured goods classified chiefly by material",106,42611000,1975
"Machinery",10,"Machinery and transport equipment",107,582524000,1975
"Machinery",10,"Miscellaneous manufactured articles",108,5391000,1975
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,3539000,1975
"Electronics",11,"Manufactured goods classified chiefly by material",116,695000,1975
"Electronics",11,"Machinery and transport equipment",117,240128000,1975
"Electronics",11,"Miscellaneous manufactured articles",118,13359000,1975
"Aircraft",12,"Manufactured goods classified chiefly by material",126,103000,1975
"Aircraft",12,"Machinery and transport equipment",127,5435000,1975
"Boilers",13,"Manufactured goods classified chiefly by material",136,9963000,1975
"Boilers",13,"Machinery and transport equipment",137,4556000,1975
"Boilers",13,"Miscellaneous manufactured articles",138,3616000,1975
"Ships",14,"Chemicals and related products, n.e.s.",145,11955000,1975
"Ships",14,"Machinery and transport equipment",147,4889000,1975
"Metal products",15,"Crude materials, inedible, except fuels",152,1651000,1975
"Metal products",15,"Chemicals and related products, n.e.s.",155,840000,1975
"Metal products",15,"Manufactured goods classified chiefly by material",156,152695000,1975
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,118229000,1975
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,130799000,1975
"Construction materials and equipment",20,"Machinery and transport equipment",207,16038000,1975
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,16072000,1975
"Home and office products",21,"Manufactured goods classified chiefly by material",216,32634000,1975
"Home and office products",21,"Machinery and transport equipment",217,3328000,1975
"Home and office products",21,"Miscellaneous manufactured articles",218,4891000,1975
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,38533000,1975
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,327000,1975
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,6057000,1975
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,446000,1975
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,5993000,1975
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,27331000,1975
"Food Processing",31,"Food and live animals chiefly for food",310,183346000,1975
"Food Processing",31,"Beverages and tobacco",311,130000,1975
"Food Processing",31,"Crude materials, inedible, except fuels",312,1000,1975
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,1613000,1975
"Food Processing",31,"Manufactured goods classified chiefly by material",316,1681000,1975
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,495000,1975
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,6000,1975
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,10311000,1975
"Other Chemicals",42,"Food and live animals chiefly for food",420,4724000,1975
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,2000,1975
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,118000,1975
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,12092000,1975
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,1840000,1975
"Other Chemicals",42,"Miscellaneous manufactured articles",428,11385000,1975
