"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,1033000,1979
"Machinery",10,"Manufactured goods classified chiefly by material",106,165404000,1979
"Machinery",10,"Machinery and transport equipment",107,1794665000,1979
"Machinery",10,"Miscellaneous manufactured articles",108,33257000,1979
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,3570000,1979
"Electronics",11,"Manufactured goods classified chiefly by material",116,857000,1979
"Electronics",11,"Machinery and transport equipment",117,397081000,1979
"Electronics",11,"Miscellaneous manufactured articles",118,49844000,1979
"Aircraft",12,"Manufactured goods classified chiefly by material",126,298000,1979
"Aircraft",12,"Machinery and transport equipment",127,55389000,1979
"Boilers",13,"Manufactured goods classified chiefly by material",136,35984000,1979
"Boilers",13,"Machinery and transport equipment",137,7712000,1979
"Boilers",13,"Miscellaneous manufactured articles",138,5401000,1979
"Ships",14,"Chemicals and related products, n.e.s.",145,7645000,1979
"Ships",14,"Machinery and transport equipment",147,79665000,1979
"Metal products",15,"Crude materials, inedible, except fuels",152,16103000,1979
"Metal products",15,"Chemicals and related products, n.e.s.",155,1878000,1979
"Metal products",15,"Manufactured goods classified chiefly by material",156,678286000,1979
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,243920000,1979
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,1523000,1979
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,387955000,1979
"Construction materials and equipment",20,"Machinery and transport equipment",207,43003000,1979
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,32406000,1979
"Home and office products",21,"Manufactured goods classified chiefly by material",216,58362000,1979
"Home and office products",21,"Machinery and transport equipment",217,10440000,1979
"Home and office products",21,"Miscellaneous manufactured articles",218,6647000,1979
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,241730000,1979
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,218000,1979
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,80273000,1979
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,691000,1979
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,9690000,1979
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,61806000,1979
"Food Processing",31,"Food and live animals chiefly for food",310,655883000,1979
"Food Processing",31,"Beverages and tobacco",311,2885000,1979
"Food Processing",31,"Crude materials, inedible, except fuels",312,3000,1979
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,7102000,1979
"Food Processing",31,"Manufactured goods classified chiefly by material",316,2509000,1979
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,228000,1979
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,1985000,1979
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,138000,1979
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,16429000,1979
"Other Chemicals",42,"Food and live animals chiefly for food",420,19479000,1979
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,108000,1979
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,6220000,1979
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,36132000,1979
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,23168000,1979
"Other Chemicals",42,"Miscellaneous manufactured articles",428,13424000,1979
"Agrochemicals",43,"Food and live animals chiefly for food",430,456750000,1979
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,95000,1979
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,64000,1979
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,2597000,1979
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,12590000,1979
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,14789000,1979
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,229350000,1979
