"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,9020447,2009
"Machinery",10,"Manufactured goods classified chiefly by material",106,2219653649,2009
"Machinery",10,"Machinery and transport equipment",107,16767259198,2009
"Machinery",10,"Miscellaneous manufactured articles",108,321027162,2009
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,186622231,2009
"Electronics",11,"Manufactured goods classified chiefly by material",116,40096749,2009
"Electronics",11,"Machinery and transport equipment",117,2628710582,2009
"Electronics",11,"Miscellaneous manufactured articles",118,118177344,2009
"Aircraft",12,"Manufactured goods classified chiefly by material",126,7076092,2009
"Aircraft",12,"Machinery and transport equipment",127,4125576784,2009
"Boilers",13,"Manufactured goods classified chiefly by material",136,875003993,2009
"Boilers",13,"Machinery and transport equipment",137,559825609,2009
"Boilers",13,"Miscellaneous manufactured articles",138,46396333,2009
"Ships",14,"Chemicals and related products, n.e.s.",145,38582765,2009
"Ships",14,"Machinery and transport equipment",147,179909597,2009
"Metal products",15,"Crude materials, inedible, except fuels",152,8,2009
"Metal products",15,"Chemicals and related products, n.e.s.",155,29713395,2009
"Metal products",15,"Manufactured goods classified chiefly by material",156,6027141641,2009
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,954629235,2009
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,141563311,2009
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,2556506036,2009
"Construction materials and equipment",20,"Machinery and transport equipment",207,635922756,2009
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,758673039,2009
"Home and office products",21,"Manufactured goods classified chiefly by material",216,363020391,2009
"Home and office products",21,"Machinery and transport equipment",217,368343,2009
"Home and office products",21,"Miscellaneous manufactured articles",218,108967926,2009
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,3777063984,2009
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,60896449,2009
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,1093197720,2009
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,31408810,2009
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,52696870,2009
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,1203779261,2009
"Food Processing",31,"Food and live animals chiefly for food",310,3579019268,2009
"Food Processing",31,"Beverages and tobacco",311,34882214,2009
"Food Processing",31,"Crude materials, inedible, except fuels",312,3633826,2009
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,27849000,2009
"Food Processing",31,"Manufactured goods classified chiefly by material",316,72059070,2009
"Food Processing",31,"Miscellaneous manufactured articles",318,101805637,2009
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,5381830,2009
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,1312221782,2009
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,111644222,2009
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,1783460,2009
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,704642087,2009
"Other Chemicals",42,"Food and live animals chiefly for food",420,116727900,2009
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,132,2009
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,10904528,2009
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,2064459959,2009
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,85348287,2009
"Other Chemicals",42,"Miscellaneous manufactured articles",428,204655520,2009
"Agrochemicals",43,"Food and live animals chiefly for food",430,491713473,2009
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,739531,2009
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,31641378,2009
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,489673108,2009
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,265841455,2009
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,3013474602,2009
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,3522468118,2009
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,74754412,2009
"Chemicals and health related products",44,"Machinery and transport equipment",447,9392840,2009
