"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,0,1962
"Machinery",10,"Manufactured goods classified chiefly by material",106,234000,1962
"Machinery",10,"Machinery and transport equipment",107,9141000,1962
"Machinery",10,"Miscellaneous manufactured articles",108,0,1962
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,3000,1962
"Electronics",11,"Manufactured goods classified chiefly by material",116,0,1962
"Electronics",11,"Machinery and transport equipment",117,339000,1962
"Electronics",11,"Miscellaneous manufactured articles",118,145000,1962
"Aircraft",12,"Machinery and transport equipment",127,2008000,1962
"Boilers",13,"Manufactured goods classified chiefly by material",136,7000,1962
"Boilers",13,"Machinery and transport equipment",137,7000,1962
"Boilers",13,"Miscellaneous manufactured articles",138,19000,1962
"Ships",14,"Chemicals and related products, n.e.s.",145,3000,1962
"Ships",14,"Machinery and transport equipment",147,758000,1962
"Metal products",15,"Crude materials, inedible, except fuels",152,92000,1962
"Metal products",15,"Chemicals and related products, n.e.s.",155,0,1962
"Metal products",15,"Manufactured goods classified chiefly by material",156,2730000,1962
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,62614000,1962
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,2235000,1962
"Construction materials and equipment",20,"Machinery and transport equipment",207,66000,1962
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,76000,1962
"Home and office products",21,"Manufactured goods classified chiefly by material",216,46000,1962
"Home and office products",21,"Machinery and transport equipment",217,116000,1962
"Home and office products",21,"Miscellaneous manufactured articles",218,124000,1962
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,1052000,1962
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,0,1962
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,83000,1962
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,17000,1962
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,875000,1962
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,2966000,1962
"Food Processing",31,"Food and live animals chiefly for food",310,4053000,1962
"Food Processing",31,"Beverages and tobacco",311,3000,1962
"Food Processing",31,"Crude materials, inedible, except fuels",312,170000,1962
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,10000,1962
"Food Processing",31,"Manufactured goods classified chiefly by material",316,6000,1962
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,5000,1962
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,0,1962
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,197000,1962
"Other Chemicals",42,"Food and live animals chiefly for food",420,392000,1962
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,77000,1962
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,8000,1962
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,6847000,1962
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,40000,1962
