"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,2242315,1984
"Machinery",10,"Manufactured goods classified chiefly by material",106,352102221,1984
"Machinery",10,"Machinery and transport equipment",107,2297759590,1984
"Machinery",10,"Miscellaneous manufactured articles",108,79806982,1984
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,42292573,1984
"Electronics",11,"Manufactured goods classified chiefly by material",116,2802246,1984
"Electronics",11,"Machinery and transport equipment",117,726466188,1984
"Electronics",11,"Miscellaneous manufactured articles",118,58115267,1984
"Aircraft",12,"Manufactured goods classified chiefly by material",126,670491,1984
"Aircraft",12,"Machinery and transport equipment",127,124393052,1984
"Boilers",13,"Manufactured goods classified chiefly by material",136,171332268,1984
"Boilers",13,"Machinery and transport equipment",137,17736607,1984
"Boilers",13,"Miscellaneous manufactured articles",138,5821422,1984
"Ships",14,"Chemicals and related products, n.e.s.",145,13211589,1984
"Ships",14,"Machinery and transport equipment",147,88812541,1984
"Metal products",15,"Crude materials, inedible, except fuels",152,0,1984
"Metal products",15,"Chemicals and related products, n.e.s.",155,5572228,1984
"Metal products",15,"Manufactured goods classified chiefly by material",156,1766005496,1984
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,183639158,1984
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,2036,1984
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,768814904,1984
"Construction materials and equipment",20,"Machinery and transport equipment",207,67149395,1984
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,43322190,1984
"Home and office products",21,"Manufactured goods classified chiefly by material",216,90797904,1984
"Home and office products",21,"Machinery and transport equipment",217,1717037,1984
"Home and office products",21,"Miscellaneous manufactured articles",218,17689290,1984
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,382200271,1984
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,1464637,1984
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,300039890,1984
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,5151587,1984
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,8145115,1984
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,235401666,1984
"Food Processing",31,"Food and live animals chiefly for food",310,1335468041,1984
"Food Processing",31,"Beverages and tobacco",311,1878252,1984
"Food Processing",31,"Crude materials, inedible, except fuels",312,20220,1984
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,16480969,1984
"Food Processing",31,"Manufactured goods classified chiefly by material",316,3038214,1984
"Food Processing",31,"Miscellaneous manufactured articles",318,12004659,1984
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,13460,1984
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,297131229,1984
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,4588629,1984
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,362589,1984
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,48892974,1984
"Other Chemicals",42,"Food and live animals chiefly for food",420,11589686,1984
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,10292,1984
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,23737054,1984
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,80760762,1984
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,32021427,1984
"Other Chemicals",42,"Miscellaneous manufactured articles",428,29924387,1984
"Agrochemicals",43,"Food and live animals chiefly for food",430,291642658,1984
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,520450,1984
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,17802539,1984
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,97949821,1984
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,43817679,1984
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,1766928899,1984
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,708820656,1984
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,191707441,1984
"Chemicals and health related products",44,"Machinery and transport equipment",447,966419,1984
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,132048858,1984
"Coal",50,"Mineral fuels, lubricants and related materials",503,267122,1984
"Mining",51,"Crude materials, inedible, except fuels",512,2246294407,1984
"Mining",51,"Chemicals and related products, n.e.s.",515,46871500,1984
"Mining",51,"Manufactured goods classified chiefly by material",516,15723091,1984
"Mining",51,"Miscellaneous manufactured articles",518,14500166,1984
"Mining",51,"Commodities and transactions not classified elsewhere in the SITC",519,43611896,1984
"Oil",52,"Mineral fuels, lubricants and related materials",523,19174420,1984
"Precious Stones",54,"Crude materials, inedible, except fuels",542,125395,1984
"Precious Stones",54,"Manufactured goods classified chiefly by material",546,100734626,1984
"Processed minerals",57,"Crude materials, inedible, except fuels",572,110077511,1984
"Processed minerals",57,"Manufactured goods classified chiefly by material",576,203165299,1984
"Processed minerals",57,"Miscellaneous manufactured articles",578,258901,1984
"Textile & Fabrics",60,"Crude materials, inedible, except fuels",602,36081627,1984
"Textile & Fabrics",60,"Manufactured goods classified chiefly by material",606,610374573,1984
"Garments",61,"Crude materials, inedible, except fuels",612,1313406,1984
"Garments",61,"Manufactured goods classified chiefly by material",616,243015638,1984
"Garments",61,"Miscellaneous manufactured articles",618,1176391407,1984
"Cereals and vegetable oils",70,"Food and live animals chiefly for food",700,1801135148,1984
"Cereals and vegetable oils",70,"Crude materials, inedible, except fuels",702,441980676,1984
"Cereals and vegetable oils",70,"Animal and vegetable oils, fats and waxes",704,741171664,1984
"Cereals and vegetable oils",70,"Chemicals and related products, n.e.s.",705,34174342,1984
"Cotton, rice, soy beans and others",71,"Food and live animals chiefly for food",710,203984008,1984
"Cotton, rice, soy beans and others",71,"Crude materials, inedible, except fuels",712,101682914,1984
"Cotton, rice, soy beans and others",71,"Animal and vegetable oils, fats and waxes",714,15433930,1984
"Cotton, rice, soy beans and others",71,"Manufactured goods classified chiefly by material",716,7805689,1984
"Tropical treecrops and flowers",72,"Food and live animals chiefly for food",720,1001444417,1984
"Tropical treecrops and flowers",72,"Crude materials, inedible, except fuels",722,15721907,1984
"Tropical treecrops and flowers",72,"Animal and vegetable oils, fats and waxes",724,18881957,1984
"Tobacco",73,"Beverages and tobacco",731,458264882,1984
"Fruit",74,"Food and live animals chiefly for food",740,23600886,1984
"Misc Agriculture",75,"Food and live animals chiefly for food",750,3055580639,1984
"Misc Agriculture",75,"Crude materials, inedible, except fuels",752,12256688,1984
"Fish & Seafood",80,"Food and live animals chiefly for food",800,171863294,1984
"Fish & Seafood",80,"Crude materials, inedible, except fuels",802,1787975,1984
"Fish & Seafood",80,"Animal and vegetable oils, fats and waxes",804,532255,1984
"Meat and eggs",81,"Food and live animals chiefly for food",810,831447558,1984
"Meat and eggs",81,"Animal and vegetable oils, fats and waxes",814,121942,1984
"Meat and eggs",81,"Manufactured goods classified chiefly by material",816,2874835,1984
"Meat and eggs",81,"Miscellaneous manufactured articles",818,8463178,1984
"Animal Fibers",82,"Crude materials, inedible, except fuels",822,7000763,1984
"Animal Fibers",82,"Manufactured goods classified chiefly by material",826,54180215,1984
"Milk & cheese",83,"Food and live animals chiefly for food",830,4903174,1984
"Milk & cheese",83,"Crude materials, inedible, except fuels",832,707535,1984
"Milk & cheese",83,"Chemicals and related products, n.e.s.",835,10444350,1984
"Leather",84,"Crude materials, inedible, except fuels",842,27016826,1984
"Leather",84,"Manufactured goods classified chiefly by material",846,157429573,1984
"Not classified",90,"Crude materials, inedible, except fuels",902,37871492,1984
"Not classified",90,"Mineral fuels, lubricants and related materials",903,3097,1984
"Not classified",90,"Chemicals and related products, n.e.s.",905,38883928,1984
"Not classified",90,"Manufactured goods classified chiefly by material",906,45088251,1984
"Not classified",90,"Machinery and transport equipment",907,14221106,1984
"Not classified",90,"Miscellaneous manufactured articles",908,20562752,1984
"Not classified",90,"Commodities and transactions not classified elsewhere in the SITC",909,146969924,1984
