"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,13877830,2005
"Machinery",10,"Manufactured goods classified chiefly by material",106,2075925561,2005
"Machinery",10,"Machinery and transport equipment",107,19566435724,2005
"Machinery",10,"Miscellaneous manufactured articles",108,191846342,2005
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,48797882,2005
"Electronics",11,"Manufactured goods classified chiefly by material",116,42898350,2005
"Electronics",11,"Machinery and transport equipment",117,4238553818,2005
"Electronics",11,"Miscellaneous manufactured articles",118,155269651,2005
"Aircraft",12,"Manufactured goods classified chiefly by material",126,5422832,2005
"Aircraft",12,"Machinery and transport equipment",127,3511796057,2005
"Boilers",13,"Manufactured goods classified chiefly by material",136,744783081,2005
"Boilers",13,"Machinery and transport equipment",137,205980347,2005
"Boilers",13,"Miscellaneous manufactured articles",138,29860183,2005
"Ships",14,"Chemicals and related products, n.e.s.",145,28800020,2005
"Ships",14,"Machinery and transport equipment",147,156726626,2005
"Metal products",15,"Crude materials, inedible, except fuels",152,100630,2005
"Metal products",15,"Chemicals and related products, n.e.s.",155,24281563,2005
"Metal products",15,"Manufactured goods classified chiefly by material",156,7334230907,2005
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,1658548182,2005
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,52567131,2005
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,3661449801,2005
"Construction materials and equipment",20,"Machinery and transport equipment",207,695710816,2005
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,1195733164,2005
"Home and office products",21,"Manufactured goods classified chiefly by material",216,357223729,2005
"Home and office products",21,"Machinery and transport equipment",217,2631559,2005
"Home and office products",21,"Miscellaneous manufactured articles",218,102437336,2005
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,2433216760,2005
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,53027444,2005
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,921420088,2005
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,12967665,2005
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,51330164,2005
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,848393090,2005
"Food Processing",31,"Food and live animals chiefly for food",310,2469770689,2005
"Food Processing",31,"Beverages and tobacco",311,17097938,2005
"Food Processing",31,"Crude materials, inedible, except fuels",312,1983070,2005
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,34026763,2005
"Food Processing",31,"Manufactured goods classified chiefly by material",316,62074679,2005
"Food Processing",31,"Miscellaneous manufactured articles",318,94719083,2005
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,3035233,2005
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,1017297726,2005
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,106835593,2005
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,2173432,2005
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,550848999,2005
"Other Chemicals",42,"Food and live animals chiefly for food",420,69176313,2005
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,63,2005
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,7818939,2005
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,1071942182,2005
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,79859917,2005
"Other Chemicals",42,"Miscellaneous manufactured articles",428,160368623,2005
"Agrochemicals",43,"Food and live animals chiefly for food",430,340804164,2005
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,296799,2005
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,65849371,2005
