"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,593000,1974
"Machinery",10,"Manufactured goods classified chiefly by material",106,28854000,1974
"Machinery",10,"Machinery and transport equipment",107,327100000,1974
"Machinery",10,"Miscellaneous manufactured articles",108,5579000,1974
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,1825000,1974
"Electronics",11,"Manufactured goods classified chiefly by material",116,123000,1974
"Electronics",11,"Machinery and transport equipment",117,251330000,1974
"Electronics",11,"Miscellaneous manufactured articles",118,12244000,1974
"Aircraft",12,"Machinery and transport equipment",127,11028000,1974
"Boilers",13,"Manufactured goods classified chiefly by material",136,7137000,1974
"Boilers",13,"Machinery and transport equipment",137,3182000,1974
"Boilers",13,"Miscellaneous manufactured articles",138,2209000,1974
"Ships",14,"Chemicals and related products, n.e.s.",145,5358000,1974
"Ships",14,"Machinery and transport equipment",147,9689000,1974
"Metal products",15,"Crude materials, inedible, except fuels",152,1377000,1974
"Metal products",15,"Chemicals and related products, n.e.s.",155,106000,1974
"Metal products",15,"Manufactured goods classified chiefly by material",156,116716000,1974
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,177454000,1974
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,146226000,1974
"Construction materials and equipment",20,"Machinery and transport equipment",207,10049000,1974
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,17467000,1974
"Home and office products",21,"Manufactured goods classified chiefly by material",216,26648000,1974
"Home and office products",21,"Machinery and transport equipment",217,2538000,1974
"Home and office products",21,"Miscellaneous manufactured articles",218,3813000,1974
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,32731000,1974
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,180000,1974
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,21232000,1974
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,1631000,1974
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,7870000,1974
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,37631000,1974
"Food Processing",31,"Food and live animals chiefly for food",310,113959000,1974
"Food Processing",31,"Beverages and tobacco",311,183000,1974
"Food Processing",31,"Crude materials, inedible, except fuels",312,1000,1974
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,2001000,1974
"Food Processing",31,"Manufactured goods classified chiefly by material",316,125000,1974
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,1000,1974
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,476000,1974
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,12000,1974
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,6681000,1974
"Other Chemicals",42,"Food and live animals chiefly for food",420,5578000,1974
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,22000,1974
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,46000,1974
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,12175000,1974
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,2283000,1974
"Other Chemicals",42,"Miscellaneous manufactured articles",428,11057000,1974
"Agrochemicals",43,"Food and live animals chiefly for food",430,139061000,1974
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,9000,1974
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,82000,1974
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,691000,1974
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,4556000,1974
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,31960000,1974
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,89014000,1974
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,23700000,1974
"Chemicals and health related products",44,"Machinery and transport equipment",447,84000,1974
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,8787000,1974
"Coal",50,"Mineral fuels, lubricants and related materials",503,1000,1974
"Mining",51,"Crude materials, inedible, except fuels",512,1230335000,1974
"Mining",51,"Chemicals and related products, n.e.s.",515,7460000,1974
"Mining",51,"Manufactured goods classified chiefly by material",516,8961000,1974
"Mining",51,"Miscellaneous manufactured articles",518,5677000,1974
"Oil",52,"Mineral fuels, lubricants and related materials",523,66791000,1974
"Precious Stones",54,"Crude materials, inedible, except fuels",542,10000,1974
"Precious Stones",54,"Manufactured goods classified chiefly by material",546,51006000,1974
"Processed minerals",57,"Crude materials, inedible, except fuels",572,19572000,1974
"Processed minerals",57,"Manufactured goods classified chiefly by material",576,5528000,1974
"Textile & Fabrics",60,"Crude materials, inedible, except fuels",602,24908000,1974
"Textile & Fabrics",60,"Manufactured goods classified chiefly by material",606,214229000,1974
"Garments",61,"Crude materials, inedible, except fuels",612,1284000,1974
"Garments",61,"Manufactured goods classified chiefly by material",616,91164000,1974
"Garments",61,"Miscellaneous manufactured articles",618,227612000,1974
"Cereals and vegetable oils",70,"Food and live animals chiefly for food",700,491894000,1974
"Cereals and vegetable oils",70,"Crude materials, inedible, except fuels",702,837584000,1974
"Cereals and vegetable oils",70,"Animal and vegetable oils, fats and waxes",704,221070000,1974
"Cereals and vegetable oils",70,"Chemicals and related products, n.e.s.",705,43626000,1974
"Cotton, rice, soy beans and others",71,"Food and live animals chiefly for food",710,96495000,1974
"Cotton, rice, soy beans and others",71,"Crude materials, inedible, except fuels",712,278478000,1974
"Cotton, rice, soy beans and others",71,"Animal and vegetable oils, fats and waxes",714,917000,1974
"Cotton, rice, soy beans and others",71,"Manufactured goods classified chiefly by material",716,2244000,1974
"Tropical treecrops and flowers",72,"Food and live animals chiefly for food",720,1017759000,1974
"Tropical treecrops and flowers",72,"Crude materials, inedible, except fuels",722,14024000,1974
"Tropical treecrops and flowers",72,"Animal and vegetable oils, fats and waxes",724,45827000,1974
"Tobacco",73,"Beverages and tobacco",731,92250000,1974
"Tobacco",73,"Crude materials, inedible, except fuels",732,9000,1974
"Fruit",74,"Food and live animals chiefly for food",740,11702000,1974
"Misc Agriculture",75,"Food and live animals chiefly for food",750,1792553000,1974
"Misc Agriculture",75,"Crude materials, inedible, except fuels",752,6502000,1974
"Fish & Seafood",80,"Food and live animals chiefly for food",800,67665000,1974
"Fish & Seafood",80,"Crude materials, inedible, except fuels",802,4707000,1974
"Fish & Seafood",80,"Animal and vegetable oils, fats and waxes",804,49000,1974
"Meat and eggs",81,"Food and live animals chiefly for food",810,188579000,1974
"Meat and eggs",81,"Animal and vegetable oils, fats and waxes",814,33000,1974
"Meat and eggs",81,"Manufactured goods classified chiefly by material",816,3866000,1974
"Meat and eggs",81,"Miscellaneous manufactured articles",818,221000,1974
"Animal Fibers",82,"Crude materials, inedible, except fuels",822,27205000,1974
"Animal Fibers",82,"Manufactured goods classified chiefly by material",826,17790000,1974
"Milk & cheese",83,"Food and live animals chiefly for food",830,157000,1974
"Milk & cheese",83,"Crude materials, inedible, except fuels",832,7458000,1974
"Milk & cheese",83,"Chemicals and related products, n.e.s.",835,6044000,1974
"Leather",84,"Crude materials, inedible, except fuels",842,30754000,1974
"Leather",84,"Manufactured goods classified chiefly by material",846,41427000,1974
"Not classified",90,"Crude materials, inedible, except fuels",902,4401000,1974
"Not classified",90,"Mineral fuels, lubricants and related materials",903,1000,1974
"Not classified",90,"Chemicals and related products, n.e.s.",905,3979000,1974
"Not classified",90,"Manufactured goods classified chiefly by material",906,5286000,1974
"Not classified",90,"Machinery and transport equipment",907,105000,1974
"Not classified",90,"Miscellaneous manufactured articles",908,6531000,1974
"Not classified",90,"Commodities and transactions not classified elsewhere in the SITC",909,102604000,1974
"Unspecified",99,"Food and live animals chiefly for food",990,1000,1974
