"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,2644489,1992
"Machinery",10,"Manufactured goods classified chiefly by material",106,716325410,1992
"Machinery",10,"Machinery and transport equipment",107,5113131507,1992
"Machinery",10,"Miscellaneous manufactured articles",108,82758755,1992
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,42279308,1992
"Electronics",11,"Manufactured goods classified chiefly by material",116,11386503,1992
"Electronics",11,"Machinery and transport equipment",117,709358073,1992
"Electronics",11,"Miscellaneous manufactured articles",118,83728143,1992
"Aircraft",12,"Manufactured goods classified chiefly by material",126,449216,1992
"Aircraft",12,"Machinery and transport equipment",127,448461234,1992
"Boilers",13,"Manufactured goods classified chiefly by material",136,288561660,1992
"Boilers",13,"Machinery and transport equipment",137,76369785,1992
"Boilers",13,"Miscellaneous manufactured articles",138,13197753,1992
"Ships",14,"Chemicals and related products, n.e.s.",145,5859874,1992
"Ships",14,"Machinery and transport equipment",147,216002212,1992
"Metal products",15,"Crude materials, inedible, except fuels",152,47590984,1992
"Metal products",15,"Chemicals and related products, n.e.s.",155,7253548,1992
"Metal products",15,"Manufactured goods classified chiefly by material",156,3022771203,1992
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,291030054,1992
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,1083010118,1992
"Construction materials and equipment",20,"Machinery and transport equipment",207,203381440,1992
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,154160476,1992
"Home and office products",21,"Manufactured goods classified chiefly by material",216,229836271,1992
"Home and office products",21,"Machinery and transport equipment",217,6716791,1992
"Home and office products",21,"Miscellaneous manufactured articles",218,43941246,1992
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,723312643,1992
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,12546167,1992
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,593612981,1992
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,2327983,1992
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,30117917,1992
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,103284933,1992
"Food Processing",31,"Food and live animals chiefly for food",310,1537439752,1992
"Food Processing",31,"Beverages and tobacco",311,12127085,1992
"Food Processing",31,"Crude materials, inedible, except fuels",312,567663,1992
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,24101198,1992
"Food Processing",31,"Manufactured goods classified chiefly by material",316,13555330,1992
"Food Processing",31,"Miscellaneous manufactured articles",318,41883756,1992
