"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,45946708,1987
"Machinery",10,"Manufactured goods classified chiefly by material",106,403272913,1987
"Machinery",10,"Machinery and transport equipment",107,3528730832,1987
"Machinery",10,"Miscellaneous manufactured articles",108,124596957,1987
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,25887066,1987
"Electronics",11,"Manufactured goods classified chiefly by material",116,3664722,1987
"Electronics",11,"Machinery and transport equipment",117,1000235601,1987
"Electronics",11,"Miscellaneous manufactured articles",118,48970928,1987
"Aircraft",12,"Manufactured goods classified chiefly by material",126,758472,1987
"Aircraft",12,"Machinery and transport equipment",127,496670156,1987
"Boilers",13,"Manufactured goods classified chiefly by material",136,191833911,1987
"Boilers",13,"Machinery and transport equipment",137,21562335,1987
"Boilers",13,"Miscellaneous manufactured articles",138,13631495,1987
"Ships",14,"Chemicals and related products, n.e.s.",145,16270673,1987
"Ships",14,"Machinery and transport equipment",147,200625675,1987
"Metal products",15,"Crude materials, inedible, except fuels",152,1083686679,1987
"Metal products",15,"Chemicals and related products, n.e.s.",155,4385007,1987
"Metal products",15,"Manufactured goods classified chiefly by material",156,1614524510,1987
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,239970980,1987
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,584719246,1987
"Construction materials and equipment",20,"Machinery and transport equipment",207,86921910,1987
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,67698961,1987
"Home and office products",21,"Manufactured goods classified chiefly by material",216,110655865,1987
"Home and office products",21,"Machinery and transport equipment",217,1293910,1987
"Home and office products",21,"Miscellaneous manufactured articles",218,28397109,1987
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,396176468,1987
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,1739822,1987
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,340830297,1987
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,7152346,1987
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,36026523,1987
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,75752895,1987
"Food Processing",31,"Food and live animals chiefly for food",310,1302330014,1987
"Food Processing",31,"Beverages and tobacco",311,3588203,1987
"Food Processing",31,"Crude materials, inedible, except fuels",312,4377,1987
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,13552672,1987
"Food Processing",31,"Manufactured goods classified chiefly by material",316,3858704,1987
"Food Processing",31,"Miscellaneous manufactured articles",318,7675175,1987
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,12060,1987
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,186768935,1987
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,5256921,1987
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,459156,1987
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,72219044,1987
"Other Chemicals",42,"Food and live animals chiefly for food",420,18994754,1987
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,18106,1987
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,10426976,1987
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,106051390,1987
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,43699143,1987
"Other Chemicals",42,"Miscellaneous manufactured articles",428,43965486,1987
"Agrochemicals",43,"Food and live animals chiefly for food",430,240770751,1987
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,253985,1987
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,12346071,1987
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,108739242,1987
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,31296644,1987
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,884198384,1987
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,677883881,1987
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,139846715,1987
"Chemicals and health related products",44,"Machinery and transport equipment",447,1900689,1987
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,146650611,1987
"Coal",50,"Mineral fuels, lubricants and related materials",503,719345,1987
"Mining",51,"Crude materials, inedible, except fuels",512,2145167881,1987
"Mining",51,"Chemicals and related products, n.e.s.",515,31998453,1987
"Mining",51,"Manufactured goods classified chiefly by material",516,9054250,1987
