"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,12671934,2004
"Machinery",10,"Manufactured goods classified chiefly by material",106,1533178830,2004
"Machinery",10,"Machinery and transport equipment",107,15150207082,2004
"Machinery",10,"Miscellaneous manufactured articles",108,170184038,2004
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,47925511,2004
"Electronics",11,"Manufactured goods classified chiefly by material",116,30294652,2004
"Electronics",11,"Machinery and transport equipment",117,2534837048,2004
"Electronics",11,"Miscellaneous manufactured articles",118,128823190,2004
"Aircraft",12,"Manufactured goods classified chiefly by material",126,3227715,2004
"Aircraft",12,"Machinery and transport equipment",127,3525906429,2004
"Boilers",13,"Manufactured goods classified chiefly by material",136,628951861,2004
"Boilers",13,"Machinery and transport equipment",137,161006028,2004
"Boilers",13,"Miscellaneous manufactured articles",138,24470117,2004
"Ships",14,"Chemicals and related products, n.e.s.",145,22958432,2004
"Ships",14,"Machinery and transport equipment",147,1342201452,2004
"Metal products",15,"Crude materials, inedible, except fuels",152,2466366,2004
"Metal products",15,"Chemicals and related products, n.e.s.",155,17323516,2004
"Metal products",15,"Manufactured goods classified chiefly by material",156,6334904243,2004
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,1595791590,2004
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,43485591,2004
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,3281516199,2004
"Construction materials and equipment",20,"Machinery and transport equipment",207,566209214,2004
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,1056428645,2004
"Home and office products",21,"Manufactured goods classified chiefly by material",216,326277953,2004
"Home and office products",21,"Machinery and transport equipment",217,1541430,2004
"Home and office products",21,"Miscellaneous manufactured articles",218,93814857,2004
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,2070588963,2004
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,42571727,2004
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,804657046,2004
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,13033652,2004
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,31532979,2004
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,603164236,2004
"Food Processing",31,"Food and live animals chiefly for food",310,2265900340,2004
"Food Processing",31,"Beverages and tobacco",311,15891533,2004
"Food Processing",31,"Crude materials, inedible, except fuels",312,2237381,2004
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,35385213,2004
"Food Processing",31,"Manufactured goods classified chiefly by material",316,67414782,2004
"Food Processing",31,"Miscellaneous manufactured articles",318,75868606,2004
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,2726855,2004
