"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,11212906,2008
"Machinery",10,"Manufactured goods classified chiefly by material",106,3028133825,2008
"Machinery",10,"Machinery and transport equipment",107,26845486601,2008
"Machinery",10,"Miscellaneous manufactured articles",108,319012479,2008
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,134461704,2008
"Electronics",11,"Manufactured goods classified chiefly by material",116,57829012,2008
"Electronics",11,"Machinery and transport equipment",117,4032216207,2008
"Electronics",11,"Miscellaneous manufactured articles",118,153563605,2008
"Aircraft",12,"Manufactured goods classified chiefly by material",126,9395264,2008
"Aircraft",12,"Machinery and transport equipment",127,5277212701,2008
"Boilers",13,"Manufactured goods classified chiefly by material",136,1150988622,2008
"Boilers",13,"Machinery and transport equipment",137,443113179,2008
"Boilers",13,"Miscellaneous manufactured articles",138,58573740,2008
"Ships",14,"Chemicals and related products, n.e.s.",145,46573829,2008
"Ships",14,"Machinery and transport equipment",147,74034112,2008
"Metal products",15,"Crude materials, inedible, except fuels",152,8343723,2008
"Metal products",15,"Chemicals and related products, n.e.s.",155,39652015,2008
"Metal products",15,"Manufactured goods classified chiefly by material",156,11597628839,2008
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,1557272534,2008
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,115267716,2008
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,4047694704,2008
"Construction materials and equipment",20,"Machinery and transport equipment",207,968333002,2008
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,1058673302,2008
"Home and office products",21,"Manufactured goods classified chiefly by material",216,449795103,2008
"Home and office products",21,"Machinery and transport equipment",217,942791,2008
"Home and office products",21,"Miscellaneous manufactured articles",218,138677734,2008
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,4428728170,2008
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,70689679,2008
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,1194730497,2008
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,21708808,2008
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,55660069,2008
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,1912460928,2008
"Food Processing",31,"Food and live animals chiefly for food",310,4230198707,2008
"Food Processing",31,"Beverages and tobacco",311,30451048,2008
"Food Processing",31,"Crude materials, inedible, except fuels",312,3348786,2008
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,37121083,2008
"Food Processing",31,"Manufactured goods classified chiefly by material",316,87774792,2008
"Food Processing",31,"Miscellaneous manufactured articles",318,118035251,2008
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,4950725,2008
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,1340526011,2008
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,126022423,2008
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,2915554,2008
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,1127355527,2008
"Other Chemicals",42,"Food and live animals chiefly for food",420,147316680,2008
"Other Chemicals",42,"Crude materials, inedible, except fuels",422,120166,2008
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,12573987,2008
