"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,4757921,1996
"Machinery",10,"Manufactured goods classified chiefly by material",106,812155467,1996
"Machinery",10,"Machinery and transport equipment",107,6335322626,1996
"Machinery",10,"Miscellaneous manufactured articles",108,120534157,1996
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,38463234,1996
"Electronics",11,"Manufactured goods classified chiefly by material",116,27282755,1996
"Electronics",11,"Machinery and transport equipment",117,1068293078,1996
"Electronics",11,"Miscellaneous manufactured articles",118,71425700,1996
"Aircraft",12,"Manufactured goods classified chiefly by material",126,357347,1996
"Aircraft",12,"Machinery and transport equipment",127,375477410,1996
"Boilers",13,"Manufactured goods classified chiefly by material",136,362508649,1996
"Boilers",13,"Machinery and transport equipment",137,144689046,1996
"Boilers",13,"Miscellaneous manufactured articles",138,18263856,1996
"Ships",14,"Chemicals and related products, n.e.s.",145,11049800,1996
"Ships",14,"Machinery and transport equipment",147,159965008,1996
"Metal products",15,"Crude materials, inedible, except fuels",152,51298408,1996
"Metal products",15,"Chemicals and related products, n.e.s.",155,10875498,1996
"Metal products",15,"Manufactured goods classified chiefly by material",156,3554801394,1996
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,622500596,1996
"Construction materials and equipment",20,"Mineral fuels, lubricants and related materials",203,2027877,1996
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,1296904602,1996
"Construction materials and equipment",20,"Machinery and transport equipment",207,167892260,1996
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,339489524,1996
"Home and office products",21,"Manufactured goods classified chiefly by material",216,236739634,1996
"Home and office products",21,"Machinery and transport equipment",217,4378046,1996
"Home and office products",21,"Miscellaneous manufactured articles",218,57937896,1996
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,1044670461,1996
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,22290237,1996
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,612841289,1996
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,6300238,1996
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,34230991,1996
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,186943289,1996
"Food Processing",31,"Food and live animals chiefly for food",310,1681807929,1996
"Food Processing",31,"Beverages and tobacco",311,16137740,1996
"Food Processing",31,"Crude materials, inedible, except fuels",312,671538,1996
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,43252407,1996
"Food Processing",31,"Manufactured goods classified chiefly by material",316,29477054,1996
"Food Processing",31,"Miscellaneous manufactured articles",318,35788871,1996
"Petrochemicals",40,"Crude materials, inedible, except fuels",402,359112,1996
"Petrochemicals",40,"Chemicals and related products, n.e.s.",405,386953754,1996
"Petrochemicals",40,"Manufactured goods classified chiefly by material",406,24941053,1996
"Inorganic salts and acids",41,"Crude materials, inedible, except fuels",412,1477180,1996
"Inorganic salts and acids",41,"Chemicals and related products, n.e.s.",415,303943799,1996
"Other Chemicals",42,"Food and live animals chiefly for food",420,30910719,1996
"Other Chemicals",42,"Mineral fuels, lubricants and related materials",423,8653014,1996
"Other Chemicals",42,"Chemicals and related products, n.e.s.",425,345097953,1996
"Other Chemicals",42,"Manufactured goods classified chiefly by material",426,178033462,1996
"Other Chemicals",42,"Miscellaneous manufactured articles",428,78251924,1996
"Agrochemicals",43,"Food and live animals chiefly for food",430,249187276,1996
"Agrochemicals",43,"Crude materials, inedible, except fuels",432,134534,1996
"Agrochemicals",43,"Mineral fuels, lubricants and related materials",433,21862316,1996
"Agrochemicals",43,"Chemicals and related products, n.e.s.",435,174700483,1996
"Chemicals and health related products",44,"Crude materials, inedible, except fuels",442,114053694,1996
"Chemicals and health related products",44,"Mineral fuels, lubricants and related materials",443,339096691,1996
"Chemicals and health related products",44,"Chemicals and related products, n.e.s.",445,1186364584,1996
"Chemicals and health related products",44,"Manufactured goods classified chiefly by material",446,91749358,1996
"Chemicals and health related products",44,"Machinery and transport equipment",447,3696589,1996
"Chemicals and health related products",44,"Miscellaneous manufactured articles",448,292023866,1996
"Coal",50,"Mineral fuels, lubricants and related materials",503,500131,1996
"Mining",51,"Crude materials, inedible, except fuels",512,3670066221,1996
"Mining",51,"Chemicals and related products, n.e.s.",515,69635789,1996
"Mining",51,"Manufactured goods classified chiefly by material",516,214111051,1996
"Mining",51,"Miscellaneous manufactured articles",518,26728835,1996
"Mining",51,"Commodities and transactions not classified elsewhere in the SITC",519,471716743,1996
"Oil",52,"Mineral fuels, lubricants and related materials",523,63954236,1996
"Precious Stones",54,"Crude materials, inedible, except fuels",542,723579,1996
