"Category","Category ID","Section","Section ID","Trade Value","Year"
"Machinery",10,"Chemicals and related products, n.e.s.",105,566000,1972
"Machinery",10,"Manufactured goods classified chiefly by material",106,11441000,1972
"Machinery",10,"Machinery and transport equipment",107,100811000,1972
"Machinery",10,"Miscellaneous manufactured articles",108,2349000,1972
"Machinery",10,"Commodities and transactions not classified elsewhere in the SITC",109,1018000,1972
"Electronics",11,"Manufactured goods classified chiefly by material",116,40000,1972
"Electronics",11,"Machinery and transport equipment",117,59912000,1972
"Electronics",11,"Miscellaneous manufactured articles",118,3424000,1972
"Aircraft",12,"Machinery and transport equipment",127,6955000,1972
"Boilers",13,"Manufactured goods classified chiefly by material",136,2236000,1972
"Boilers",13,"Machinery and transport equipment",137,932000,1972
"Boilers",13,"Miscellaneous manufactured articles",138,777000,1972
"Ships",14,"Chemicals and related products, n.e.s.",145,545000,1972
"Ships",14,"Machinery and transport equipment",147,22850000,1972
"Metal products",15,"Crude materials, inedible, except fuels",152,643000,1972
"Metal products",15,"Chemicals and related products, n.e.s.",155,318000,1972
"Metal products",15,"Manufactured goods classified chiefly by material",156,71197000,1972
"Construction materials and equipment",20,"Crude materials, inedible, except fuels",202,106885000,1972
"Construction materials and equipment",20,"Manufactured goods classified chiefly by material",206,97478000,1972
"Construction materials and equipment",20,"Machinery and transport equipment",207,3134000,1972
"Construction materials and equipment",20,"Miscellaneous manufactured articles",208,5668000,1972
"Home and office products",21,"Manufactured goods classified chiefly by material",216,12452000,1972
"Home and office products",21,"Machinery and transport equipment",217,349000,1972
"Home and office products",21,"Miscellaneous manufactured articles",218,1447000,1972
"Pulp and paper",22,"Crude materials, inedible, except fuels",222,13244000,1972
"Pulp and paper",22,"Chemicals and related products, n.e.s.",225,342000,1972
"Pulp and paper",22,"Manufactured goods classified chiefly by material",226,2697000,1972
"Beer, Spirits and cigarrettes",30,"Food and live animals chiefly for food",300,3000,1972
"Beer, Spirits and cigarrettes",30,"Beverages and tobacco",301,5030000,1972
"Beer, Spirits and cigarrettes",30,"Chemicals and related products, n.e.s.",305,21997000,1972
"Food Processing",31,"Food and live animals chiefly for food",310,74563000,1972
"Food Processing",31,"Beverages and tobacco",311,56000,1972
"Food Processing",31,"Crude materials, inedible, except fuels",312,477000,1972
"Food Processing",31,"Animal and vegetable oils, fats and waxes",314,121000,1972
"Food Processing",31,"Manufactured goods classified chiefly by material",316,80000,1972
